"dataset_id","source_pkg","object","title","slab","yi","vi","measure","article","experiment","sample","pairing","stimuli","condition","gen_difficulty","manip_type","present_style","word_status","memory_test","memory_type","gen_constraint","learning_type","stimuli_relation","gen_mode","gen_task","attention","pacing","filler_task","age_grp","retention_delay"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",102,0.83,0.000731785380507333,"from_dataset",34,"5",1,49,48,"generate",NA,"within","mixed","words",NA,"item","low","intentional",NA,"writing/typing","word fragment","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",103,0.59,0.00140416750772881,"from_dataset",34,"5",1,49,48,"read",NA,"within","mixed","words",NA,"item",NA,"intentional",NA,"writing/typing","word fragment","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",104,0.69,0.0012204099066028,"from_dataset",34,"5",1,50,48,"generate",NA,"within","mixed","words","recognition","item","low","intentional",NA,"writing/typing","word fragment","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",105,0.59,0.00140416750772881,"from_dataset",34,"5",1,50,48,"read",NA,"within","mixed","words","recognition","item",NA,"intentional",NA,"writing/typing","word fragment","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",106,0.81,0.000805174440026366,"from_dataset",34,"5",2,51,48,"generate",NA,"within","mixed","words",NA,"item","medium","intentional","semantic","writing/typing","word fragment","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",107,0.6,0.00139634601934929,"from_dataset",34,"5",2,51,48,"read",NA,"within","mixed","words",NA,"item",NA,"intentional","semantic","writing/typing","word fragment","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",108,0.78,0.000916305451760013,"from_dataset",34,"5",2,52,48,"generate",NA,"within","mixed","words","recognition","item","medium","intentional","semantic","writing/typing","word fragment","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",109,0.63,0.00135777615881292,"from_dataset",34,"5",2,52,48,"read",NA,"within","mixed","words","recognition","item",NA,"intentional","semantic","writing/typing","word fragment","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",110,0.86,0.000377066591188669,"from_dataset",39,"1",1,53,32,"generate",NA,"within","pure","words","recognition","item","high","intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",111,0.77,0.000574818494035667,"from_dataset",39,"1",1,53,32,"read",NA,"within","pure","words","recognition","item",NA,"intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",112,0.72,0.000680379047313836,"from_dataset",39,"1",2,54,32,"generate",NA,"within","pure","non-words","recognition","item","high","intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",113,0.7,0.000718351820373292,"from_dataset",39,"1",2,54,32,"read",NA,"within","pure","non-words","recognition","item",NA,"intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",114,0.68,0.000752775166151369,"from_dataset",39,"1",3,55,32,"generate",NA,"within","pure","non-words","recognition","item","high","intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",115,0.67,0.000768435658403961,"from_dataset",39,"1",3,55,32,"read",NA,"within","pure","non-words","recognition","item",NA,"intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",116,0.82,0.000463390274705203,"from_dataset",39,"1",4,56,32,"generate",NA,"within","pure","non-words","recognition","item","high","intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",117,0.74,0.000639597099817285,"from_dataset",39,"1",4,56,32,"read",NA,"within","pure","non-words","recognition","item",NA,"intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",118,0.88,0.000504532066765866,"from_dataset",39,"2",1,57,8,"generate",NA,"within","pure","words","recognition","item","high","intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",119,0.74,0.000959464485115942,"from_dataset",39,"2",1,57,8,"read",NA,"within","pure","words","recognition","item",NA,"intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",120,0.74,0.000959464485115942,"from_dataset",39,"2",1,58,8,"generate",NA,"within","pure","non-words","recognition","item","high","intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",121,0.69,0.0011041572550761,"from_dataset",39,"2",1,58,8,"read",NA,"within","pure","non-words","recognition","item",NA,"intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",122,0.76,0.00089521279282916,"from_dataset",39,"2",1,59,8,"generate",NA,"within","pure","non-words","recognition","item","high","intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",123,0.73,0.000990508937727104,"from_dataset",39,"2",1,59,8,"read",NA,"within","pure","non-words","recognition","item",NA,"intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",124,0.84,0.000629410512673303,"from_dataset",39,"2",1,60,8,"generate",NA,"within","pure","non-words","recognition","item","high","intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",125,0.73,0.000990508937727104,"from_dataset",39,"2",1,60,8,"read",NA,"within","pure","non-words","recognition","item",NA,"intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",126,0.86,0.000565640467839223,"from_dataset",39,"3",1,61,8,"generate",NA,"within","pure","words","recognition","item","high","intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",127,0.81,0.000728475895473291,"from_dataset",39,"3",1,61,8,"read",NA,"within","pure","words","recognition","item",NA,"intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",128,0.73,0.000990508937727104,"from_dataset",39,"3",1,62,8,"generate",NA,"within","pure","non-words","recognition","item","high","intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",129,0.74,0.000959464485115942,"from_dataset",39,"3",1,62,8,"read",NA,"within","pure","non-words","recognition","item",NA,"intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",130,0.74,0.000959464485115942,"from_dataset",39,"3",1,63,8,"generate",NA,"within","pure","non-words","recognition","item","high","intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",131,0.71,0.00104972068243712,"from_dataset",39,"3",1,63,8,"read",NA,"within","pure","non-words","recognition","item",NA,"intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",132,0.9,0.000446661886935307,"from_dataset",39,"3",1,64,8,"generate",NA,"within","pure","non-words","recognition","item","high","intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",133,0.79,0.000795542265614413,"from_dataset",39,"3",1,64,8,"read",NA,"within","pure","non-words","recognition","item",NA,"intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",134,0.389,0.000779073948332024,"from_dataset",46,"3",1,65,30,"generate",NA,"within","pure","words","free recall","item","high","intentional","synonym","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",135,0.373,0.000737174082203171,"from_dataset",46,"3",1,65,30,"read",NA,"within","pure","words","free recall","item",NA,"intentional","synonym","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",136,0.398,0.000801986708006342,"from_dataset",46,"3",1,66,30,"generate",NA,"within","pure","words","free recall","item","high","intentional","antonym","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",137,0.373,0.000737174082203171,"from_dataset",46,"3",1,66,30,"read",NA,"within","pure","words","free recall","item",NA,"intentional","antonym","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",138,0.425,0.000866909870457958,"from_dataset",46,"3",2,67,30,"generate",NA,"within","mixed","words","free recall","item","high","intentional","synonym","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",139,0.243,0.000393731068725644,"from_dataset",46,"3",2,67,30,"read",NA,"within","mixed","words","free recall","item",NA,"intentional","synonym","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",140,0.449,0.000918415918361287,"from_dataset",46,"3",2,68,30,"generate",NA,"within","mixed","words","free recall","item","high","intentional","antonym","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",141,0.24,0.000386624346299971,"from_dataset",46,"3",2,68,30,"read",NA,"within","mixed","words","free recall","item",NA,"intentional","antonym","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",142,0.376,0.00105963319875412,"from_dataset",46,"4",1,69,30,"generate",NA,"within","mixed","words","free recall","item","high","intentional","synonym","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",143,0.379,0.00107088466793759,"from_dataset",46,"4",1,69,30,"read",NA,"within","mixed","words","free recall","item",NA,"intentional","synonym","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",144,0.359,0.000994894460698372,"from_dataset",46,"4",1,70,30,"generate",NA,"within","mixed","words","free recall","item","high","intentional","antonym","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",145,0.344,0.000936838148014852,"from_dataset",46,"4",1,70,30,"read",NA,"within","mixed","words","free recall","item",NA,"intentional","antonym","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",146,0.376,0.00120125,"from_dataset",52,"1",1,71,20,"generate",NA,"within","mixed","words","recognition","source","low","incidental","category","covert/thinking","sentence completion","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",147,0.565,0.00114005,"from_dataset",52,"1",1,71,20,"read",NA,"within","mixed","words","recognition","source",NA,"incidental","category",NA,"sentence completion","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",148,0.295,0.0014792,"from_dataset",52,"1",2,72,20,"generate",NA,"within","mixed","words","recognition","source","low","incidental","category","covert/thinking","sentence completion","full","timed","no","older","immediate"
