"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","es_id","study_id","author","domain","n1","n2","n_total","mean_age1","mean_age2","miyake","task","year","precision","abs_yi","source","repo","branch","repo_license"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Baudouin, 2009 2009",2.573683322,0.068051242,"from_dataset",89,35,"Baudouin, 2009","processing speed",46,54,100,"29.1","74.7","no","Letter Comparison Task",2009,3.83338087724098,2.573683322,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Baudouin, 2009 2009",3.412821487,0.104682588,"from_dataset",90,35,"Baudouin, 2009","processing speed",46,54,100,"29.1","74.7","no","Digit Symbol Substitution Task",2009,3.09074214772899,3.412821487,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Blanger, 2010 2010",0.1921459,0.174179597,"from_dataset",91,36,"Blanger, 2010","processing speed",20,20,40,"23.9","71.1","no","Digit Symbol Substitution Task",2010,2.39608024926879,0.1921459,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Thurm, 2013 2013",1.430174245,11.15463774,"from_dataset",92,37,"Thurm, 2013","shifting",16,16,32,"22.3","68","no","Trail Making Test",2013,0.299414111317906,1.430174245,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Thurm, 2013 2013",0.338338214,0.889045265,"from_dataset",93,37,"Thurm, 2013","updating",16,16,32,"22.3","68","no","Verbal Fluency",2013,1.06056688676189,0.338338214,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Thurm, 2013 2013",0.702256083,0.3121606,"from_dataset",94,37,"Thurm, 2013","updating",16,16,32,"22.3","68","no","Digit Span",2013,1.78982659347973,0.702256083,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Thurm, 2013 2013",1.787114846,1.850544453,"from_dataset",95,37,"Thurm, 2013","processing speed",16,16,32,"22.3","68","no","Digit Symbol Substitution Task",2013,0.735106459533088,1.787114846,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Thurm, 2013 2013",1.358106223,112.8473559,"from_dataset",96,37,"Thurm, 2013","inhibition",16,16,32,"22.3","68","no","Flanker Task",2013,0.0941356891102107,1.358106223,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Tomaszczyk, 2013 2013",1.29797084,1.095989262,"from_dataset",97,38,"Tomaszczyk, 2013","processing speed",30,30,60,"20.8","74.57","no","Trail Making Test",2013,0.955205579174734,1.29797084,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Tomaszczyk, 2013 2013",1.110352275,3.237859678,"from_dataset",98,38,"Tomaszczyk, 2013","shifting",30,30,60,"20.8","74.57","no","Trail Making Test",2013,0.555739144632692,1.110352275,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Tomaszczyk, 2013 2013",0.509227473,0.099864692,"from_dataset",99,38,"Tomaszczyk, 2013","updating",30,30,60,"20.8","74.57","no","Digit Span",2013,3.16441924103949,0.509227473,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Tomaszczyk, 2013 2013",0.210868141,0.093404564,"from_dataset",100,38,"Tomaszczyk, 2013","updating",30,30,60,"20.8","74.57","no","Digit Span",2013,3.27202001220844,0.210868141,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bouazzaoui, 2010 2010",-0.366927359,0.113367712,"from_dataset",101,39,"Bouazzaoui, 2010","shifting",55,73,128,"31.7","69.24","yes","WCST",2010,2.96999220262122,0.366927359,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bouazzaoui, 2010 2010",1.51116704,0.130779048,"from_dataset",102,39,"Bouazzaoui, 2010","updating",55,73,128,"31.7","69.24","no","Verbal Fluency",2010,2.76522779883093,1.51116704,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bouazzaoui, 2010 2010",0.527596941,0.094248032,"from_dataset",103,39,"Bouazzaoui, 2010","updating",55,73,128,"31.7","69.24","no","Verbal Fluency",2010,3.25734571782592,0.527596941,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bunce, 2012 2012",1.813298847,39.80401785,"from_dataset",104,40,"Bunce, 2012","processing speed",24,21,45,"21.29","71.24","no","Choice RT",2012,0.158502655937757,1.813298847,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bunce, 2012 2012",2.014892115,155.3952765,"from_dataset",105,40,"Bunce, 2012","processing speed",24,21,45,"21.29","71.24","no","Choice RT",2012,0.080219711030503,2.014892115,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bunce, 2012 2012",1.716094784,220.8024302,"from_dataset",106,40,"Bunce, 2012","inhibition",24,21,45,"21.29","71.24","no","Visual Search Task",2012,0.0672973674094168,1.716094784,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bunce, 2012 2012",1.082390464,577.9551751,"from_dataset",107,40,"Bunce, 2012","inhibition",24,21,45,"21.29","71.24","no","Flanker Task",2012,0.0415961294975617,1.082390464,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bunce, 2012 2012",1.631156763,456.8933596,"from_dataset",108,40,"Bunce, 2012","inhibition",24,21,45,"21.29","71.24","yes","Stroop",2012,0.0467834857260109,1.631156763,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bunce, 2012 2012",2.549921691,64.15784016,"from_dataset",109,40,"Bunce, 2012","inhibition",24,21,45,"21.29","71.24","yes","Stroop",2012,0.124846143746611,2.549921691,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Barry, 2016 2016",0.44322815,41.33298057,"from_dataset",110,41,"Barry, 2016","inhibition",20,20,40,"20.4","68.2","no","Go/No-go Task",2016,0.155543417961157,0.44322815,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Campbell, 2012 2012",1.500469194,0.155576457,"from_dataset",111,42,"Campbell, 2012","updating",12,12,24,"21.67","67.83","no","n-back",2012,2.53529244081147,1.500469194,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Campbell, 2012 2012",0.845277072,0.155798831,"from_dataset",112,42,"Campbell, 2012","updating",12,12,24,"21.67","67.83","no","n-back",2012,2.53348246433305,0.845277072,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Capuana, 2012 2012",1.854398389,44.2253091,"from_dataset",113,43,"Capuana, 2012","inhibition",22,19,41,"20.5","72.3","no","Modified Working Memory Task",2012,0.150371163989723,1.854398389,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Carvalho, 2012 2012",0.23620524,3.392319331,"from_dataset",114,44,"Carvalho, 2012","inhibition",40,40,80,"25.5","67.4","no","Iowa Gambling Task",2012,0.542939747231538,0.23620524,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Vandermorris, 2013 2013",0.722778704,0.355066118,"from_dataset",115,45,"Vandermorris, 2013","updating",18,18,36,"18.8","73.2","no","Digit Span",2013,1.67820644266724,0.722778704,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Vandermorris, 2013 2013",1.469611704,2.504650206,"from_dataset",116,45,"Vandermorris, 2013","processing speed",18,18,36,"18.8","73.2","no","Trail Making Test",2013,0.6318681416507,1.469611704,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Vandermorris, 2013 2013",1.312889529,26.35569218,"from_dataset",117,45,"Vandermorris, 2013","shifting",18,18,36,"18.8","73.2","no","Trail Making Test",2013,0.194788263836471,1.312889529,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Vandermorris, 2013 2013",0.927601447,0.111539095,"from_dataset",118,45,"Vandermorris, 2013","inhibition",18,18,36,"18.8","73.2","yes","Stroop",2013,2.99423885548793,0.927601447,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Vandermorris, 2013 2013",-0.126070718,2.41455583,"from_dataset",119,45,"Vandermorris, 2013","updating",18,18,36,"18.8","73.2","no","Verbal Fluency",2013,0.643548635968138,0.126070718,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Vandermorris, 2013 2013",1.104615315,2.233769547,"from_dataset",120,45,"Vandermorris, 2013","updating",18,18,36,"18.8","73.2","yes","Tower of London",2013,0.669084265688975,1.104615315,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Vandermorris, 2013 2013",0.991114758,0.686363786,"from_dataset",121,45,"Vandermorris, 2013","updating",18,18,36,"18.8","73.2","no","Brixton Task",2013,1.20704321577522,0.991114758,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bucur, 2010 2010",1.146681514,749.7103354,"from_dataset",122,46,"Bucur, 2010","processing speed",26,22,48,"29.5","67.77","no","Digit Symbol Substitution Task",2010,0.0365218905806691,1.146681514,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bialystok, 2008 2008",-0.231037463,0.087929992,"from_dataset",123,47,"Bialystok, 2008","updating",24,24,48,"20.7","67.2","no","Corsi Blocks Task",2008,3.37234100449223,0.231037463,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bialystok, 2008 2008",0.300385534,0.090348697,"from_dataset",124,47,"Bialystok, 2008","updating",24,24,48,"20.7","67.2","no","Corsi Blocks Task",2008,3.32689468493065,0.300385534,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bialystok, 2008 2008",0.573114564,0.655317791,"from_dataset",125,47,"Bialystok, 2008","updating",24,24,48,"20.7","67.2","no","Verbal Fluency",2008,1.2353044920449,0.573114564,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bialystok, 2008 2008",0.662561061,201.6183761,"from_dataset",126,47,"Bialystok, 2008","inhibition",24,24,48,"20.7","67.2","no","Simon Task",2008,0.0704263115759518,0.662561061,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bialystok, 2008 2008",0.592095265,234.2236698,"from_dataset",127,47,"Bialystok, 2008","inhibition",24,24,48,"20.7","67.2","no","Stroop",2008,0.0653408243657408,0.592095265,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bialystok, 2008 2008",-0.205324004,0.193949879,"from_dataset",128,47,"Bialystok, 2008","inhibition",24,24,48,"20.7","67.2","no","Sustained Attention Response task",2008,2.27067638593988,0.205324004,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Campbell, 2010 2010",4.130737968,1.98923505,"from_dataset",129,48,"Campbell, 2010","inhibition",14,14,28,"20.92","67.07","yes","Anti-saccade Task",2010,0.709017490199245,4.130737968,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Cappell, 2010 2010",1.530621516,0.110895108,"from_dataset",130,49,"Cappell, 2010","updating",21,23,44,"20.8","68.4","no","Updating Task",2010,3.00292030054998,1.530621516,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Cappell, 2010 2010",1.081492185,0.116483665,"from_dataset",131,49,"Cappell, 2010","updating",21,23,44,"20.8","68.4","no","Updating Task",2010,2.92999909806071,1.081492185,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Cappell, 2010 2010",0.805575239,0.135475662,"from_dataset",132,49,"Cappell, 2010","updating",21,23,44,"20.8","68.4","no","Digit Span",2010,2.71687313284138,0.805575239,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Cappell, 2010 2010",0.816749059,0.139758451,"from_dataset",133,49,"Cappell, 2010","updating",21,23,44,"20.8","68.4","no","Digit Span",2010,2.67492100280894,0.816749059,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Cappell, 2010 2010",-0.078607274,1.442673042,"from_dataset",134,49,"Cappell, 2010","shifting",21,23,44,"20.8","68.4","yes","WCST",2010,0.832560958821407,0.078607274,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Cappell, 2010 2010",0.843201234,0.10184021,"from_dataset",135,49,"Cappell, 2010","updating",21,23,44,"20.8","68.4","no","Reading Span Task",2010,3.13357689908883,0.843201234,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bottiroli, 2016 2016",2.178787572,0.705517851,"from_dataset",136,50,"Bottiroli, 2016","updating",20,22,42,"22.75","65.18","no","Verbal Fluency",2016,1.19054549671826,2.178787572,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bottiroli, 2016 2016",1.09677536,0.191753725,"from_dataset",137,50,"Bottiroli, 2016","inhibition",20,22,42,"22.75","65.18","no","Hayling Task",2016,2.28364238671675,1.09677536,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bottiroli, 2016 2016",1.868679859,1.10200147,"from_dataset",138,50,"Bottiroli, 2016","updating",20,22,42,"22.75","65.18","no","Working Memory Updating Task",2016,0.952596349911772,1.868679859,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Coxon, 2012 2012",0.873047472,3.56477399,"from_dataset",139,51,"Coxon, 2012","inhibition",20,20,40,"25","68.7","yes","Stop-Signal Task",2012,0.52964393049395,0.873047472,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Wang, 2013 2013",2.499546884,287.2748595,"from_dataset",140,52,"Wang, 2013","inhibition",8,8,16,"22.6","64.6","no","Attention Network Task",2013,0.0589998883156919,2.499546884,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Brown, 2015A 2015",0.309599585,86.53385687,"from_dataset",141,53,"Brown, 2015A","inhibition",20,24,44,"20.3","69.2","no","Flanker Task",2015,0.107499630016261,0.309599585,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Brown, 2015B 2015",1.045564957,32.08436647,"from_dataset",142,54,"Brown, 2015B","inhibition",32,27,59,"21.9","69.9","no","Go/No-Go Task",2015,0.176544123416708,1.045564957,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Brown, 2015B 2015",1.108020582,40.91396419,"from_dataset",143,54,"Brown, 2015B","inhibition",32,27,59,"21.9","69.9","no","Go/No-go Task",2015,0.156337880424206,1.108020582,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Brown, 2015C 2015",1.207958481,2981.080762,"from_dataset",144,55,"Brown, 2015C","inhibition",19,20,39,"20.9","72.8","yes","Anti-saccade Task (Dual Task)",2015,0.0183152617226771,1.207958481,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Wang, 2013 2013",-1.530310297,0.180335245,"from_dataset",145,56,"Wang, 2013","inhibition",32,42,74,"26.53","69.21","yes","Stroop",2013,2.35483072065821,1.530310297,"CRAN",NA,NA,"CRAN"
