study_id,es_id,authors,year,yi,vi,ni,es,se,type_es,citations,countrycode,jrnl_impact,similarity
1837,248,Weyandt,2002,-0.240147932967716,0.013157894736842132,79,0.59,0.277769196,4,NA,US,2.025,1
1870,249,Woods,2002,-0.0199986669066095,0.02040816326530616,52,0.04,0.277377832,4,11,US,1.921,1
163,250,Bellinger ,2003,0.244153711,0.006896551724137936,148,0.244153711,0.08304548,1,92,US,54.42,1
277,251,Canfield,2003,0.239253807,0.006622516556291384,154,0.239253807,0.081378846,1,822,US,54.42,1
448,252,Dietrich,1993,0.195322969,0.006896551724137936,148,0.195322969,0.08304548,1,183,US,3.224,1
911,253,Kordas,2006,0.107955805,0.001706484641638227,589,0.107955805,0.041309619,1,50,US,3.951,1
1806,254,Wasserman,1997,0.490959844,0.003921568627450986,258,0.490959844,0.062622429,1,80,US,7.029,1
40,255,Al-Saleh,2001,0.10835613,0.0018867924528301852,533,0.10835613,0.043437224,1,15,SA,3.276,1
950,256,Lanphear,2005,0.214976131,7.518796992481209e-4,1333,0.214976131,0.027420425,1,633,US,7.029,1
1501,257,Schnaas,2006,0.258652921,0.0068027210884353834,150,0.258652921,0.08247861,1,104,MX,7.029,1
313,258,Chan,2011,0.165398301423378,0.05882352941176472,20,0.333981013,0.452558046,4,8,CN,2.378,0
387,259,Dahlgren,1996,0.0557426213990677,0.02702702702702694,40,0.111542987,0.316473574,4,74,SE,5.669,0
490,260,Ehlers,1997,0.622919286695288,0.012987012987013,80,1.327986401,0.247026667,4,123,SE,5.669,1
501,261,Enticott,2009,0.240726667908905,0.04166666666666687,27,0.489145605,0.392976849,4,20,AU,3.292,0
541,262,Fine,1994,0.153093450983125,0.026315789473684358,41,0.309695893,0.316549316,4,48,IL,3.384,0
556,263,Foley-Nicpon,2012,0.193608415345174,0.027777777777777887,39,0.390798379,0.324241569,4,4,US,1,1
609,264,Ghaziuddin,2005,0.543616987700098,0.010638297872340356,97,1.164131449,0.223311402,4,39,US,3.384,0
609,265,Ghaziuddin,2004,0.33249544517628,0.032258064516129066,34,0.708656018,0.369016362,4,77,US,3.384,1
609,266,Ghaziuddin,1995,0.433327214882152,0.05882352941176472,20,0.91246812,0.478694355,4,16,US,2.411,0
615,267,Gilchrist,2001,0.438795327655103,0.033333333333333194,33,0.927123308,0.374094477,4,110,GB,5.669,1
652,268,Gras-Vincedon,2007,0.373204035791779,0.0666666666666666,18,0.783445141,0.500815188,4,7,FR,3.5,0
744,269,Holdnack,2011,0.665422885172512,0.02500000000000001,43,1.48051966,0.353588311,4,13,US,3.286,1
801,270,Iwanaga,2000,0.0622559388293231,0.04545454545454527,25,0.127161508,0.408644182,4,21,JP,3.384,1
832,271,Joliffe,2000,0.0718196538619403,0.032258064516129066,34,0.143762823,0.343439946,4,59,GB,5.428,0
835,272,Jou,2010,0.0736955412345272,0.08333333333333338,15,0.150566596,0.527762688,4,21,US,1.666,0
843,273,Kamio,2007,0.0532074001098097,0.04000000000000001,28,0.106737656,0.379200724,4,8,JP,3.384,0
844,274,Kanai,2012,0.369585514153488,0.014705882352941058,71,0.799210302,0.259694842,4,6,JP,2.378,1
871,275,Kenworthy,2005,0.446037337307009,0.014285714285714199,73,0.948014376,0.253164376,4,39,US,2.67,0
894,276,Klin,2000,0.0557138485895719,0.02702702702702694,40,0.111485352,0.31647332,4,194,US,5.669,0
916,277,Koyama,2007,0.13365646530383,0.014285714285714199,73,0.268134683,0.235153662,4,40,JP,1.62,1
1003,278,Lotspeich,2004,0.365405180328236,0.027777777777777887,39,0.749402819,0.332226823,4,69,US,13.747,0
1033,279,Macintosh,2006,-0.738922995918221,0.027777777777777887,39,-1.616582861,0.368966042,4,49,AU,3.384,0
1359,280,Ren,1989,0.366593198488509,0.0030674846625766837,329,-0.75,0.114795918,4,6,CN,NA,1
322,281,Chen,1991,0.12963659033633,0.0015698587127158585,640,-0.26,0.079081633,4,NA,CN,NA,1
677,282,Guo,1991,0.21825556963437,0.008474576271186435,121,-0.44,0.183673469,4,NA,CN,NA,1
985,283,Lin,1991,0.28272789144689,0.008620689655172408,119,-0.64,0.18622449,4,10,CN,NA,NA
1634,284,Sun,1991,0.457785398669492,0.0023980815347721847,420,-0.95,0.10459183699999999,4,NA,CN,NA,1
983,285,Li Y,1994,0.184929704509349,0.0065789473684210575,155,-0.4,0.173469388,4,5,CN,NA,1
1887,286,Yang,1994,0.247466461547263,0.017543859649122705,60,-0.5,0.262755102,4,2,CN,NA,1
982,287,Li XS,1995,0.235705247758551,0.001106194690265489,907,-0.55,0.079081633,4,74,CN,0.931,1
1889,288,Yao,1996,0.169186969030179,0.0018761726078799252,536,-0.34,0.086734694,4,2,CN,NA,1
751,289,Hong,2001,0.194897066911095,0.008771929824561405,117,-0.44,0.209183673,4,NA,CN,NA,1
1802,290,Wang SH,2001,0.247466461547263,0.017543859649122705,60,-0.5,0.262755102,4,2,CN,NA,1
983,291,Li Y,2003,0.043105220883191,0.001049317943336828,956,-0.1,0.073979592,4,NA,CN,NA,NA
1521,292,Seraj,2006,0.405759309990628,0.008130081300813004,126,-0.89,0.198979592,4,NA,IR,NA,1
1803,293,Wang ZH,2006,0.13395153401215,0.0027397260273972638,368,-0.27,0.10459183699999999,4,NA,CN,NA,1
980,294,Li FH,2009,0.185136047198373,0.012987012987013,80,-0.43,0.270408163,4,NA,CN,NA,1
981,295,Li XH,2010,-0.0349804558404493,0.0014858841010401199,676,0.07,0.076530612,4,NA,CN,NA,1
1310,296,Poureslami,2011,0.203583548366976,0.008620689655172408,119,-0.41,0.18622449,4,3,IR,1.54,NA
91,297,avery,1988,0.342828254,0.011235955056179777,92,0.342828254,0.105999788,1,28,US,2.935,1
248,298,Browning,1985,0.40005965,0.011363636363636317,91,0.40005965,0.106600358,1,9,US,2.008,1
275,299,Candee,1974,-0.276863823,0.013698630136986403,76,-0.276863823,0.117041147,1,NA,US,5.51,0
454,300,Doehring,1999,-0.171666664,0.0072992700729927005,140,-0.171666664,0.085435766,1,NA,NA,NA,NA
571,301,Frank,1976,0.320545409,0.01587301587301577,66,0.320545409,0.125988158,1,NA,US,4.974,0
680,302,Haan,1973,0.309519604,0.03125000000000004,35,0.309519604,0.176776695,1,NA,US,2.935,0
725,303,Helson,1994,0.287682072,0.011494252873563114,90,0.287682072,0.107211253,1,58,US,5.51,1
775,304,Hurtig female,1985,0.100335348,0.01449275362318836,72,0.100335348,0.120385853,1,5,US,NA,0
776,305,Hurtig male,1985,0.3884231,0.015625,67,0.3884231,0.125,1,5,US,NA,0
805,306,Jacobson,1991,0.510070337,0.007462686567164177,137,0.510070337,0.086386843,1,57,US,5.297,0
891,307,Kitchener,1984,0.060072156,0.014084507042253443,74,0.060072156,0.118678166,1,17,US,NA,0
939,308,Labouvie-Vief,1989,0.708921359,0.01449275362318836,72,0.708921359,0.120385853,1,113,US,2.913,0
1076,309,McCrae,1980,0.287682072,0.007936507936507936,129,0.287682072,0.089087081,1,79,US,5.51,0
1092,310,McIntyre (sample A),1991,0.725005088,0.029411764705882415,37,0.725005088,0.171498585,1,3,US,1.373,0
1093,311,McIntyre (sample B),1991,0.151140436,0.024390243902439,44,0.151140436,0.156173762,1,3,US,1.373,0
1179,312,Newman,1998,0.510070337,0.006993006993006996,146,0.510070337,0.083624201,1,27,US,5.51,1
1390,313,Rock,1975,0.309519604,0.021276595744680982,50,0.309519604,0.145864991,1,NA,US,NA,NA
1550,314,Silver,1990,0.435611223,0.012048192771084262,86,0.435611223,0.10976426,1,9,US,5.51,0
1626,315,Streich,1983,0.632833187,0.0052910052910052924,192,0.632833187,0.072739297,1,NA,US,NA,NA
1834,316,Westenberg,1993,0.287682072,0.010526315789473599,98,0.287682072,0.102597835,1,53,NL,5.51,0
1834,317,Westenberg,1999,0.536060337,0.010000000000000002,103,0.536060337,0.1,1,28,NL,6.354,0
1834,318,Westenberg,2004,0.320545409,0.0011376564277588144,882,0.320545409,0.033729163,1,79,NL,5.669,0
1555,319,Singer,1984,0.484523174077488,0.07692307692307718,16,1.086712983,0.572550107,4,1,US,2.541,1
477,320,dykman,2001,0.423945187264384,0.024390243902439,44,0.896991317,0.324042703,4,24,US,1.261,1
1212,321,Oates,1985,0.365670318455261,0.04000000000000001,28,0.747748461,0.390949571,4,62,AU,5.297,1
317,322,chase,1970,0.522646526323021,0.028571428571428463,38,1.093535862,0.347847151,4,148,US,54.42,1
549,323,Fitch,1976,0.511201031510806,0.018518518518518427,57,1.24,0.328895279,4,26,US,2.541,1
778,324,Hwang,2000,0.549013505732908,0.05882352941176472,20,1.105263158,0.480145984,2,67,US,2.765,1
1026,325,Lysaker,2004,0.399045383661639,0.01587301587301577,66,0.86931283,0.274893263,2,27,US,2.682,1
1493,326,Schirmbeck,2012,0.206519573544578,0.012987012987013,80,0.413132348,0.226604458,2,6,DE,8.607,1
1026,327,Lysaker,2000,0.180462964870083,0.023255813953488472,46,0.358023375,0.29834932,2,75,US,1.812,1
1228,328,Ongur,2005,0.0406888592157086,0.008695652173913047,118,0.125047065,0.284798549,2,59,US,4.426,1
171,329,Berman,1998,0.0197306549489184,0.037037037037036945,30,0.038482892,0.365996248,2,101,US,1.812,1
729,330,Hermsh,2003,-0.0485711649351752,0.02702702702702694,40,-0.095369077,0.316803279,2,20,IL,5.395,1
716,331,Hay,2001,0.26102574512226,0.0078740157480315,130,0.528,0.57624,4,180,GB,5.669,1
610,332,Ghys,2002,0.00699994283459383,0.009523809523809521,108,0.014,0.53016,4,45,NL,1.931,1
1142,333,Morrow-Tlucak,1988,0.193130484396787,0.004629629629629634,219,0.388666667,0.440326667,4,109,US,2.558,1
635,334,Gomez-Sanchiz,2004,0.132280551476999,0.006211180124223608,164,0.265333333,0.15606,4,20,ES,1.261,1
805,335,Jacobson,1999,0.132941399219002,0.0036231884057971015,279,0.266666667,0.148006667,4,49,US,5.297,1
1843,336,Wigg,1998,0.0266635070171622,0.0029411764705882305,343,0.053333333,0.125126667,4,31,AU,1.897,1
530,337,Fergusson,1982,0.0696104353429831,0.0010515247108307062,954,0.139333333,0.028166667,4,89,NZ,2.558,1
1367,338,Richards,1998,0.0326608594610366,0.001968503937007875,511,0.065333333,0.024806667,4,28,GB,3.292,1
1187,339,NLSY,2004,0.0173324656666836,1.827485380116965e-4,5475,0.034666667,0.00864,4,NA,US,NA,NA
1194,340,North Thames,1994,0.174420183171485,0.008695652173913047,118,0.350611819,0.185524093,4,75,GB,1.983,1
1705,341,toronto,1992,0.227972804083162,0.008264462809917354,124,0.536952052,0.212448116,4,89,CA,2.541,1
1682,342,The Netherlands,1994,0.20308628399015,0.010989010989011025,94,0.431537819,0.219930876,4,124,NL,3.736,1
1176,343,New England,1990,0.116425626753335,0.006060606060606061,168,0.235796143,0.156432194,4,NA,US,NA,1
1195,344,Norway,1991,0.423045581981419,0.019607843137254905,54,0.871555106,0.284793757,4,98,NO,3.736,1
1732,345,UK,1994,0.224256853470345,0.0014858841010401199,676,0.453333333,0.078081314,4,119,GB,16.378,1
137,346,Barrick,1998,0.234189467,0.020833333333333204,51,0.234189467,0.144337567,1,405,US,4.367,1
191,347,Blades,1976,0.020002667,0.02173913043478257,49,0.020002667,0.147441956,1,5,US,NA,1
191,348,Blades,1976,0.223656109,0.020833333333333204,51,0.223656109,0.144337567,1,5,US,NA,1
214,349,Bottoms,1998,0.223656109,0.021276595744680982,50,0.223656109,0.145864991,1,NA,US,NA,NA
230,350,Brandt,1998,0.331647109,0.019607843137254905,54,0.331647109,0.140028008,1,NA,US,NA,NA
342,351,Clayton,1998,0.213171347,0.019230769230769156,55,0.213171347,0.138675049,1,NA,US,NA,NA
347,352,Colarelli,1992,0.244774113,0.012048192771084262,86,0.244774113,0.10976426,1,17,US,3.262,1
441,353,Devine,1999,0.42364893,0.02040816326530616,52,0.42364893,0.142857143,1,37,US,1.155,1
533,354,Fiedler,1963,-0.192337169,0.04761904761904745,24,-0.192337169,0.21821789,1,22,US,4.974,1
674,355,Gully,1997,0.40005965,0.012820512820512915,81,0.40005965,0.113227703,1,NA,US,NA,NA
745,356,Hollenbeck,1999,0.266108407,0.013698630136986403,76,0.266108407,0.117041147,1,NA,US,NA,NA
970,357,LePine,1997,0.354092529,0.04347826086956531,26,0.354092529,0.208514414,1,126,US,4.367,1
1209,358,OBrien,1969,0.662462707,0.05882352941176472,20,0.662462707,0.242535625,1,18,US,4.367,1
1209,359,OBrien,1969,0.13073985,0.05882352941176472,20,0.13073985,0.242535625,1,18,US,4.367,1
1209,360,OBrien,1969,0.576339755,0.07692307692307718,16,0.576339755,0.277350098,1,18,US,4.367,1
1209,361,OBrien,1969,0.030009005,0.07692307692307718,16,0.030009005,0.277350098,1,18,US,4.367,1
1210,362,OConnell,1994,-0.13073985,0.008695652173913047,118,-0.13073985,0.093250481,1,2,US,NA,NA
1614,363,Stevens,1999,0.298566264,0.018867924528301883,56,0.298566264,0.137360564,1,2,US,NA,NA
1635,364,Sundstrom,1999,0.459896681,0.008771929824561405,117,0.459896681,0.093658581,1,50,SE,NA,NA
1635,365,Sundstrom,1999,0.42364893,0.0019569471624266157,514,0.42364893,0.044237396,1,50,SE,NA,NA
1730,366,Tziner,1983,0.309519604,0.008928571428571426,115,0.309519604,0.094491118,1,17,IL,NA,1
1847,367,Williams,1988,0.775298706,0.04761904761904745,24,0.775298706,0.21821789,1,46,US,3.162,1
1917,368,Zukin,1999,0.266108407,0.016949152542372916,62,0.266108407,0.130188911,1,NA,US,NA,NA
41,369,Albee,1964,0.118386512722449,2.3164234422052402e-4,4320,0.64,0.081632653,4,33,US,0.968,1
1220,370,Offord,1974,0.3384985964017,0.004366812227074239,232,0.69,0.132653061,4,65,US,7.343,1
1810,371,Watt,1976,0.242612911397075,0.01449275362318836,72,0.49,0.239795918,4,70,US,5.228,1
833,372,Jones,1994,0.0237763724754129,2.1088148460565037e-4,4745,0.3,0.178571429,4,788,GB,39.207,1
1236,373,Ott,1998,0.218049643520931,0.004901960784313726,207,0.78,0.25,4,40,US,4.426,1
59,374,Amminger,2000,0.807676207089977,0.055555555555555636,21,1.85,0.540816327,4,22,AT,5.545,1
279,375,Cannon,2000,0.0518794387714816,1.6998130205677468e-4,5886,0.53,0.132653061,4,117,US,8.607,1
1234,376,Osler,2007,0.0156460893380479,1.4547570555717223e-4,6877,0.14,0.112244898,4,22,DK,4.426,1
1824,377,Welham,2009,0.0442682788710599,3.073140749846343e-4,3257,0.35,0.137755102,4,75,AU,8.607,1
1583,378,Sorensen,2010,0.176996292258951,0.0061728395061728366,165,0.45,0.193877551,4,7,DK,2.682,1
1099,379,Mei,1996,0.267899702347085,0.004629629629629634,219,0.54268998,0.137724878,4,NA,MN,NA,NA
849,380,Kang,2007,0.152048367947043,0.005235602094240843,194,0.307251838,0.145363251,4,5,CN,NA,1
1796,381,Wang,2007,0.30510173258138,0.0026809651474530858,376,0.620276479,0.105684543,4,108,CN,7.029,1
167,382,Benton,1936,-0.0458926966491445,0.021276595744680982,50,-0.090375454,0.278546808,2,24,US,NA,1
238,383,Breuning & Zella,1978,0.925997063939524,0.006944444444444439,147,2.11726953,0.205374305,2,11,US,2.282,1
238,384,Breuning & Zella,1978,1.01359498129782,0.007936507936507936,129,2.378491397,0.229283532,2,11,US,2.282,1
238,385,Breuning & Zella,1978,0.863791401488276,0.004854368932038839,209,1.943523043,0.167442969,2,11,US,2.282,1
529,386,Ferguson,1937,0.0168616458136549,0.0065359477124182965,156,0.033560378,0.159358368,2,6,NZ,NA,1
169,387,Bergan,1971,0.141153381389836,0.07692307692307718,16,0.267795421,0.475091727,2,15,US,0.521,1
169,388,Bergan,1971,0.0587808723721137,0.07692307692307718,16,0.111213304,0.473135907,2,15,US,0.521,1
169,389,Bergan,1971,0.116024841589904,0.07692307692307718,16,0.219884994,0.474322668,2,15,US,0.521,1
169,390,Bergan,1971,-0.183471372031293,0.07692307692307718,16,-0.348877329,0.476733343,2,15,US,0.521,1
195,391,Blanding,1994,0.410983821912259,0.03846153846153844,29,0.822092109,0.376978078,2,NA,US,NA,1
227,392,Bradley-Johnson et al.,1984,0.0868342092302053,0.05263157894736853,22,0.167283455,0.41098345,2,4,US,NA,1
227,393,Bradley-Johnson et al.,1984,0.339933700102998,0.05263157894736853,22,0.666719073,0.422343462,2,4,US,NA,1
226,394,Bradley-Johnson,1986,0.430083502855488,0.05882352941176472,20,0.849455154,0.448881961,2,4,US,2.282,1
226,395,Bradley-Johnson,1986,0.405213651991888,0.05882352941176472,20,0.79760029,0.446497278,2,4,US,2.282,1
344,396,Clingman & Fowler,1976,-0.0316565491468263,0.07692307692307718,16,-0.059869655,0.472845732,2,21,US,NA,1
344,397,Clingman & Fowler,1976,0.69357782306459,0.07692307692307718,16,1.419199832,0.535175279,2,21,US,NA,1
344,398,Clingman & Fowler,1976,-0.20884609948517,0.07692307692307718,16,-0.397786026,0.477928738,2,21,US,NA,1
440,399,Devers & Bradley-Johnson,1994,0.453024041215269,0.04545454545454527,25,0.907183241,0.407828215,2,4,US,0.86,1
483,400,Edlund,1972,0.449532609663218,0.05263157894736853,22,0.894349818,0.43179865,2,36,US,NA,1
593,401,Galbraith,1986,0.365183324515177,0.037037037037036945,30,0.726527398,0.367451886,2,2,NA,NA,1
650,402,Graham,1971,-0.072594986193616,0.008000000000000002,128,-0.144450827,0.175954131,2,NA,US,NA,NA
993,403,Lloyd & Zylla,1988,0.526048532466045,0.07692307692307718,16,1.041226117,0.507297565,2,1,US,0.402,1
993,404,Lloyd & Zylla,1988,0.321151599249918,0.07692307692307718,16,0.617761221,0.485177265,2,1,US,0.402,1
1822,405,Weiss,1980,0.30844834545067,0.14285714285714265,10,0.566074459,0.585105766,2,NA,US,NA,NA
1822,406,Weiss,1980,1.45066171507389,0.14285714285714265,10,3.641374073,0.99463913,2,NA,US,NA,NA
1822,407,Weiss,1980,0.647061877289964,0.14285714285714265,10,1.252177277,0.63617933,2,NA,US,NA,NA
1850,408,Willis & Shibata,1978,0.303205066090756,0.05882352941176472,20,0.589727112,0.438349307,2,9,NA,NA,1
1004,409,Lovaas,1987,0.608054499544005,0.028571428571428463,38,1.292445332,0.356710389,4,897,US,5.228,1
1570,410,Smith,2000,0.348078628913522,0.04000000000000001,28,0.712119206,0.390698537,4,246,US,NA,1
184,411,Birnbrauer,1993,0.383598513429345,0.09090909090909115,14,0.820347482,0.578917743,4,NA,AU,NA,1
493,412,Eldevik,2006,0.325189125179965,0.04761904761904745,24,0.664212017,0.42074145,4,76,NO,3.384,1
151,413,beard,2005,0.342639835278551,0.020833333333333204,51,0.709908847,0.289097208,4,126,US,4.227,1
1305,414,Pollitt,1989,0.245605155411464,0.010309278350515483,100,0.496163683,0.20159004,4,102,TH,6.918,1
1024,415,Lynn lower ferritin,1998,0.273098425138108,0.014925373134328304,70,0.564415194,0.246048619,4,17,GB,1.861,1
1305,416,Pollitt,1989,-0.759245889649274,0.023255813953488472,46,-1.6686451,0.339603641,4,102,TH,6.918,1
668,417,Groner,1986,0.212662858833278,0.04545454545454527,25,0.44639469,0.40818456,4,53,US,2.748,1
1023,418,Lynn higher ferritin,1998,0.14454388571069,0.005102040816326526,199,0.290099135,0.141989882,4,17,GB,1.861,1
1024,419,Lynn lower ferritin,1998,-0.137644339819725,0.007092198581560285,144,-0.276827082,0.166993186,4,17,GB,1.861,1
1305,420,Pollitt,1989,0,8.285004142502078e-4,1210,0,0.057460253,4,102,TH,6.918,1
1636,421,Sungthong,2004,-0.0593623214406276,0.0025839793281653757,390,-0.128399016,0.109347365,4,14,TH,4.227,1
1175,422,Neufeld,1978,0.300009510413117,0.023255813953488472,46,0.614308575,0.304242405,4,NA,NA,NA,NA
482,423,Edell,1987,0.504022671897331,0.021276595744680982,50,1.072949182,0.307970019,4,NA,NA,NA,NA
627,424,Goldberg,1990,0.503049785899395,0.05000000000000001,23,1.139973478,0.483330117,4,286,US,NA,NA
651,425,Granholm,1991,0.336306887120811,0.037037037037036945,30,0.685364699,0.375715424,4,NA,NA,NA,NA
577,426,Frith,1991,0.232197933089237,0.003174603174603174,318,0.748606858,0.181620893,4,0,NA,NA,NA
1141,427,Morrison-Stewart,1991,0.166579795787211,0.021276595744680982,50,0.341604338,0.290689299,4,37,CA,NA,NA
1271,428,Penn,1993,0.731318063062212,0.016949152542372916,62,1.596543276,0.291671358,4,45,US,NA,NA
717,429,Heaton,1994,0.683418750734982,0.014285714285714199,73,1.476997281,0.264252043,4,295,US,NA,NA
653,430,Gras-Vincendon,1994,0.726673971563324,0.022222222222222233,48,1.584675794,0.330895209,4,83,FR,NA,NA
937,431,Kurachi,1994,0.21293275924994,0.015151515151515218,69,0.432788329,0.245625013,4,30,JP,NA,NA
1476,432,Sayers,1995,0.354408044802028,0.023255813953488472,46,0.734947901,0.309095122,4,26,US,NA,NA
817,433,Javitt,1995,0.449087824497731,0.025641025641025595,42,1.056098821,0.369384716,4,213,US,NA,NA
1504,434,Schreiber,1995,0.753190260289788,0.02500000000000001,43,1.653349754,0.353354266,4,19,DE,NA,NA
178,435,Besche,1997,0.0702661547905021,0.024390243902439,44,0.141232798,0.303139133,4,34,FR,NA,NA
817,436,Javitt,1997,0.767327338474663,0.03125000000000004,35,1.690439552,0.393956521,4,NA,NA,NA,NA
54,437,Aloia,1998,0.551205666716829,0.026315789473684358,41,1.159434299,0.337657819,4,NA,NA,NA,NA
738,438,Hoff,1998,0.561783426864769,0.004926108374384231,206,1.233507056,0.15742404,4,59,US,NA,NA
633,439,Goldstein,1998,0.452254552406453,0.01818181818181807,58,0.937892893,0.27726924,4,122,US,NA,NA
1104,440,Michel,1998,0.230041524415764,0.02040816326530616,52,0.464151663,0.281059752,4,NA,NA,NA,NA
266,441,Cadenhead,1999,0.547613376487087,0.02702702702702694,40,1.150792911,0.341400138,4,59,US,NA,NA
651,442,Granholm,1999,0.6696278156837,0.021276595744680982,50,1.452104118,0.319773193,4,NA,NA,NA,NA
1204,443,O'Caroll,1999,-0.0908565347241748,0.017241379310344942,61,-0.193810108,0.27330959,4,NA,NA,NA,NA
623,444,Glahn,2000,0.550937584759347,0.008264462809917354,124,1.158469727,0.194086488,4,60,US,NA,NA
918,445,Krabbendam,2000,0.573270786742184,0.023255813953488472,46,1.229111816,0.32571374,4,12,NL,NA,NA
625,446,Gold,2000,0.38237736876966,0.018518518518518427,57,0.820886815,0.287989648,4,13,US,NA,NA
498,447,Elvevag 2000,2000,0.618626915236435,0.013698630136986403,76,1.365835652,0.262336981,4,17,US,NA,NA
499,448,Elvevag 2000b,2000,0.714244855846626,0.021276595744680982,50,1.585107625,0.329331133,4,42,US,NA,NA
578,449,Fucetola,2000,0.355415984307429,0.005617977528089881,181,0.726435681,0.153591373,4,NA,NA,NA,NA
1816,450,Weickert,2000,0.421202185262786,0.007142857142857149,143,1.124639696,0.226783983,4,276,US,NA,NA
1916,451,Zuffante,2001,0.874545371627375,0.023255813953488472,46,1.980733365,0.36000158,4,25,US,NA,NA
1632,452,Sullivan,2001,0.611508624492965,0.00943396226415094,109,1.546880374,0.250761016,4,NA,NA,NA,NA
497,453,Elvevag,2001,0.712583124645571,0.02000000000000014,53,1.555815068,0.314618661,4,23,US,NA,NA
485,454,Egan,2001,0.500799308663203,0.006250000000000002,163,1.184487791,0.189454118,4,NA,US,NA,NA
