Row_number,Study_number,Study_title,Country,Latitude,Longitude,Species,Family,Hedges_g,Hedges_g_sei,LRR,LRR_sei,Clutch_size,Reproductive_mode,Mass,Disturbance_type,Vegetation_type,Precip,Temp,Range_size,Habitat_spec
420,1607,Comparing biodiversity between protected savanna and adjacent non-protected farmland in the southern Kalahari,South Africa,-26.81,20.65,Bitis_arietans,Viperidae,-0.189364677,0.191119417,NA,NA,35,Viviparous,3122.264777,Grazing,Shrubland,208,27.2975996,16196699.69,NA
421,1607,Comparing biodiversity between protected savanna and adjacent non-protected farmland in the southern Kalahari,South Africa,-26.81,20.65,Dipsina_multimaculata,Lamprophiidae,-0.189364677,0.191119417,NA,NA,3,Oviparous,21.27131712,Grazing,Shrubland,208,27.2975996,921806.5978,NA
422,1607,Comparing biodiversity between protected savanna and adjacent non-protected farmland in the southern Kalahari,South Africa,-26.81,20.65,Naja_nivea,Elapidae,-0.189364677,0.191119417,NA,NA,14,Oviparous,1123.874084,Grazing,Shrubland,208,27.2975996,1294594.299,NA
478,598,Conifer-plantation thinning restores reptile biodiversity in Mediterranean landscapes,Spain,37.03,-3.43,Psammodromus_algirus,Lacertidae,0.102846095,0.707574083,0.087011377,0.52646403,5.35,Oviparous,18.44986451,Logging,Forest,924.4,13.24626666,585080.2096,3
479,598,Conifer-plantation thinning restores reptile biodiversity in Mediterranean landscapes,Spain,37.03,-3.43,Podarcis_hispanicus,Lacertidae,-0.614211821,0.723587251,NA,NA,2.85,Oviparous,9.399457855,Logging,Forest,924.4,13.24626666,561365.8548,4
480,598,Conifer-plantation thinning restores reptile biodiversity in Mediterranean landscapes,Spain,37.03,-3.43,Psammodromus_algirus,Lacertidae,2.653703031,0.969604938,1.265666373,0.444411827,5.35,Oviparous,18.44986451,Logging,Forest,924.4,13.24626666,585080.2096,3
481,598,Conifer-plantation thinning restores reptile biodiversity in Mediterranean landscapes,Spain,37.03,-3.43,Podarcis_hispanicus,Lacertidae,-0.614211821,0.723587251,NA,NA,2.85,Oviparous,9.399457855,Logging,Forest,924.4,13.24626666,561365.8548,4
482,598,Conifer-plantation thinning restores reptile biodiversity in Mediterranean landscapes,Spain,37.03,-3.43,Acanthodactylus_erythrurus,Lacertidae,0.614211821,0.723587251,NA,NA,3.7,Oviparous,13.66306622,Logging,Forest,924.4,13.24626666,699087.8304,4
483,598,Conifer-plantation thinning restores reptile biodiversity in Mediterranean landscapes,Spain,37.03,-3.43,Timon_lepidus,Lacertidae,0.614211821,0.723587251,NA,NA,13.7,Oviparous,383.3419519,Logging,Forest,924.4,13.24626666,619445.461,4
484,598,Conifer-plantation thinning restores reptile biodiversity in Mediterranean landscapes,Spain,37.03,-3.43,Malpolon_monspessulanus,Lamprophiidae,0.614211821,0.723587251,NA,NA,8,Oviparous,388.3534688,Logging,Forest,924.4,13.24626666,1195669.754,5
566,2211,"Density and microhabitat association of Salea anamallayana in Eravikulam National Park, Western Ghats, India",India,10.2,77.07,Salea_anamallayana,Agamidae,0.39150999,0.508810113,1.455432202,2.053430441,4,Oviparous,46.20913609,Plantation,Forest,2218.5,17.64500006,5000.08339,2
567,2211,"Density and microhabitat association of Salea anamallayana in Eravikulam National Park, Western Ghats, India",India,10.2,77.07,Salea_anamallayana,Agamidae,-0.149622107,0.506006151,NA,NA,4,Oviparous,46.20913609,Plantation,Forest,2218.5,17.64500006,5000.08339,2
568,891,Designing for conservation outcomes: The value of remnant habitat for reptiles on ski runs in subalpine landscapes,Australia,-36.5,148.3,Pseudemoia_entrecasteauxii,Scincidae,0.162317268,0.442713669,0.130839601,0.325026507,4.05,Mixed,5.356698816,Fragment,Forest,1800.25,11.33300006,582018.8561,3
569,891,Designing for conservation outcomes: The value of remnant habitat for reptiles on ski runs in subalpine landscapes,Australia,-36.5,148.3,Pseudemoia_entrecasteauxii,Scincidae,-1.730956831,0.626675228,-3.028522096,0.522219269,4.05,Mixed,5.356698816,Other,Forest,1800.25,11.33300006,582018.8561,3
597,1422,"Direct and indirect effects of grazing by introduced mammals on a native, Arboreal Gecko (Naultinus gemmeus)",New Zealand,-45.83,170.58,Naultinus_gemmeus,Diplodactylidae,1.588625071,0.617899561,1.34724526,0.342822519,1.95,Viviparous,10.32418507,Grazing,Shrubland,934.4,13.56114515,57987.50361,1
598,1422,"Direct and indirect effects of grazing by introduced mammals on a native, Arboreal Gecko (Naultinus gemmeus)",New Zealand,-45.83,170.58,Naultinus_gemmeus,Diplodactylidae,-2.1813463,0.960838114,-0.876990642,0.248117003,1.95,Viviparous,10.32418507,Grazing,Forest,934.4,13.56114515,57987.50361,1
599,4164,Diversity and Distribution of Lizards in Fragmented Atlantic Forest Landscape in Southeastern Brazil,Brazil,-22.4,-42.73,Hemidactylus_mabouia,Gekkonidae,0.282194701,0.647550097,NA,NA,1.85,Oviparous,14.25756189,Fragment,Forest,1406.25,22.20083348,11057113.59,NA
600,4164,Diversity and Distribution of Lizards in Fragmented Atlantic Forest Landscape in Southeastern Brazil,Brazil,-22.4,-42.73,Ecpleopus_gaudichaudii,Gymnophthalmidae,-0.128426859,0.645922943,-0.208217901,0.717870722,NA,NA,1.668657989,Fragment,Forest,1406.25,22.20083348,246675.0839,1
601,4164,Diversity and Distribution of Lizards in Fragmented Atlantic Forest Landscape in Southeastern Brazil,Brazil,-22.4,-42.73,Enyalius_brasiliensis,Leiosauridae,-2.612187078,0.802569235,-2.927453433,0.855615719,9.5,Oviparous,51.59032316,Fragment,Forest,1406.25,22.20083348,725882.4488,2
602,4164,Diversity and Distribution of Lizards in Fragmented Atlantic Forest Landscape in Southeastern Brazil,Brazil,-22.4,-42.73,Gymnodactylus_darwinii,Gekkonidae,0.646950419,0.656215027,NA,NA,2,Oviparous,5.143934632,Fragment,Forest,1406.25,22.20083348,918413.1921,2
603,4164,Diversity and Distribution of Lizards in Fragmented Atlantic Forest Landscape in Southeastern Brazil,Brazil,-22.4,-42.73,Psychosaura_macrorhyncha,Scincidae,0.445903806,0.650610744,NA,NA,3.35,Viviparous,12.73777904,Fragment,Forest,1406.25,22.20083348,906754.257,1
604,4164,Diversity and Distribution of Lizards in Fragmented Atlantic Forest Landscape in Southeastern Brazil,Brazil,-22.4,-42.73,Salvator_merianae,Teiidae,-0.354420181,0.648732448,-0.663294217,1.211722808,36.5,Oviparous,4434.010462,Fragment,Forest,1406.25,22.20083348,6061800.438,1
661,2359,Ecology of the western bearded dragon (Pogona minor) in unmined forest and forest restored after bauxite mining in south-west Western Australia,Australia,-32.6,116.12,Pogona_minor,Agamidae,0.614211821,0.723587251,NA,NA,6.5,Oviparous,173.5976736,Mining,Forest,1131.5,21.29499988,3027694.484,4
662,2359,Ecology of the western bearded dragon (Pogona minor) in unmined forest and forest restored after bauxite mining in south-west Western Australia,Australia,-32.6,116.12,Pogona_minor,Agamidae,1.058985899,0.755043506,NA,NA,6.5,Oviparous,173.5976736,Mining,Forest,1131.5,21.29499988,3027694.484,4
663,2359,Ecology of the western bearded dragon (Pogona minor) in unmined forest and forest restored after bauxite mining in south-west Western Australia,Australia,-32.6,116.12,Pogona_minor,Agamidae,1.842635464,0.843923332,NA,NA,6.5,Oviparous,173.5976736,Mining,Forest,1131.5,21.29499988,3027694.484,4
664,2359,Ecology of the western bearded dragon (Pogona minor) in unmined forest and forest restored after bauxite mining in south-west Western Australia,Australia,-32.6,116.12,Pogona_minor,Agamidae,0.614211821,0.723587251,NA,NA,6.5,Oviparous,173.5976736,Mining,Forest,1131.5,21.29499988,3027694.484,4
750,3153,Effect of high-intensity wildfire and silvicultural treatments on reptile communities in sand-pine scrub,USA,29.27,-81.77,Plestiodon_egregius,Scincidae,2.855995856,1.160341628,2.553044455,0.311734768,4.8,Oviparous,1.674141863,Logging,Forest,1299.4,26.80693309,251532.9753,4
751,3153,Effect of high-intensity wildfire and silvicultural treatments on reptile communities in sand-pine scrub,USA,29.27,-81.77,Plestiodon_egregius,Scincidae,1.557815922,0.93214763,2.009761621,0.428309389,4.8,Oviparous,1.674141863,Logging,Forest,1299.4,26.80693309,251532.9753,4
752,3153,Effect of high-intensity wildfire and silvicultural treatments on reptile communities in sand-pine scrub,USA,29.27,-81.77,Plestiodon_inexpectatus,Scincidae,-4.444857711,1.520875846,-2.587764035,0.613463803,7.5,Oviparous,14.77679783,Logging,Forest,1299.4,26.80693309,839536.0232,4
753,3153,Effect of high-intensity wildfire and silvicultural treatments on reptile communities in sand-pine scrub,USA,29.27,-81.77,Plestiodon_inexpectatus,Scincidae,-4.444857711,1.520875846,-2.587764035,0.613463803,7.5,Oviparous,14.77679783,Logging,Forest,1299.4,26.80693309,839536.0232,4
754,3153,Effect of high-intensity wildfire and silvicultural treatments on reptile communities in sand-pine scrub,USA,29.27,-81.77,Scincella_lateralis,Scincidae,-2.566266118,1.102486651,-1.665007764,1.003281686,3.1,Oviparous,3.918150788,Logging,Forest,1299.4,26.80693309,2033721.31,3
755,3153,Effect of high-intensity wildfire and silvicultural treatments on reptile communities in sand-pine scrub,USA,29.27,-81.77,Scincella_lateralis,Scincidae,-8.034796867,2.45896253,NA,NA,3.1,Oviparous,3.918150788,Logging,Forest,1299.4,26.80693309,2033721.31,3
756,3153,Effect of high-intensity wildfire and silvicultural treatments on reptile communities in sand-pine scrub,USA,29.27,-81.77,Anolis_carolinensis,Dactyloidae,0,0.816496581,0,0.538516481,1.15,Oviparous,8.748557676,Logging,Forest,1299.4,26.80693309,1182017.199,4
757,3153,Effect of high-intensity wildfire and silvicultural treatments on reptile communities in sand-pine scrub,USA,29.27,-81.77,Anolis_carolinensis,Dactyloidae,1.683523664,0.95018647,0.803495238,0.278653159,1.15,Oviparous,8.748557676,Logging,Forest,1299.4,26.80693309,1182017.199,4
758,3153,Effect of high-intensity wildfire and silvicultural treatments on reptile communities in sand-pine scrub,USA,29.27,-81.77,Sceloporus_woodi,Phrynosomatidae,1.379419031,0.908423399,2.688247574,0.474069476,4.8,Oviparous,9.957929695,Logging,Forest,1299.4,26.80693309,31231.05474,1
759,3153,Effect of high-intensity wildfire and silvicultural treatments on reptile communities in sand-pine scrub,USA,29.27,-81.77,Sceloporus_woodi,Phrynosomatidae,9.110248672,2.753734296,3.114821645,0.189077385,4.8,Oviparous,9.957929695,Logging,Forest,1299.4,26.80693309,31231.05474,1
760,3153,Effect of high-intensity wildfire and silvicultural treatments on reptile communities in sand-pine scrub,USA,29.27,-81.77,Coluber_constrictor,Colubridae,0.291346248,0.8208168,0.356674944,0.737342166,13.6,Oviparous,606.9052361,Logging,Forest,1299.4,26.80693309,270229.3821,8
761,3153,Effect of high-intensity wildfire and silvicultural treatments on reptile communities in sand-pine scrub,USA,29.27,-81.77,Coluber_constrictor,Colubridae,-1.520096704,0.926943633,NA,NA,13.6,Oviparous,606.9052361,Logging,Forest,1299.4,26.80693309,270229.3821,8
762,3153,Effect of high-intensity wildfire and silvicultural treatments on reptile communities in sand-pine scrub,USA,29.27,-81.77,Pantherophis_guttatus,Colubridae,-0.614211822,0.835526589,-0.84729786,1.087967586,21.5,Oviparous,543.7049874,Logging,Forest,1299.4,26.80693309,859478.3235,7
763,3153,Effect of high-intensity wildfire and silvicultural treatments on reptile communities in sand-pine scrub,USA,29.27,-81.77,Pantherophis_guttatus,Colubridae,-1.520096704,0.926943633,NA,NA,21.5,Oviparous,543.7049874,Logging,Forest,1299.4,26.80693309,859478.3235,7
766,3153,Effect of high-intensity wildfire and silvicultural treatments on reptile communities in sand-pine scrub,USA,29.27,-81.77,Micrurus_fulvius,Elapidae,0,0.816496581,0,0.999999999,6.5,Oviparous,401.6547873,Logging,Forest,1299.4,26.80693309,870386.8469,2
767,3153,Effect of high-intensity wildfire and silvicultural treatments on reptile communities in sand-pine scrub,USA,29.27,-81.77,Micrurus_fulvius,Elapidae,-0.651470016,0.83787495,NA,NA,6.5,Oviparous,401.6547873,Logging,Forest,1299.4,26.80693309,870386.8469,2
768,3153,Effect of high-intensity wildfire and silvicultural treatments on reptile communities in sand-pine scrub,USA,29.27,-81.77,Pituophis_melanoleucus,Colubridae,0.651470016,0.83787495,NA,NA,8.7,Oviparous,956.5210633,Logging,Forest,1299.4,26.80693309,556168.2806,1
769,3153,Effect of high-intensity wildfire and silvicultural treatments on reptile communities in sand-pine scrub,USA,29.27,-81.77,Sistrurus_miliarius,Viperidae,-0.651470016,0.83787495,NA,NA,6.7,Viviparous,275.2467735,Logging,Forest,1299.4,26.80693309,1072665.858,6
770,3153,Effect of high-intensity wildfire and silvicultural treatments on reptile communities in sand-pine scrub,USA,29.27,-81.77,Sistrurus_miliarius,Viperidae,0.342168816,0.822449568,0.84729786,1.414213562,6.7,Viviparous,275.2467735,Logging,Forest,1299.4,26.80693309,1072665.858,6
771,3153,Effect of high-intensity wildfire and silvicultural treatments on reptile communities in sand-pine scrub,USA,29.27,-81.77,Tantilla_relicta,Colubridae,0.800389699,0.848558762,0.732887509,0.671336231,NA,Oviparous,3.16185006,Logging,Forest,1299.4,26.80693309,41707.46355,2
772,3153,Effect of high-intensity wildfire and silvicultural treatments on reptile communities in sand-pine scrub,USA,29.27,-81.77,Tantilla_relicta,Colubridae,1.274699589,0.895584494,0.854990206,0.613082905,NA,Oviparous,3.16185006,Logging,Forest,1299.4,26.80693309,41707.46355,2
773,1781,Effect of reduced-impact and conventional logging techniques on the lizard kentropyx calcarata (Teiidae) in the Eastern Amazon,Brazil,-3.76,-48.17,Kentropyx_calcarata,Teiidae,0.484433393,0.641664855,0.644357016,0.743549405,4.85,Oviparous,51.04474633,Logging,Forest,1957,26.68083318,7229360.465,NA
774,1781,Effect of reduced-impact and conventional logging techniques on the lizard kentropyx calcarata (Teiidae) in the Eastern Amazon,Brazil,-3.76,-48.17,Kentropyx_calcarata,Teiidae,0.018051459,0.632468412,0.023530497,0.745779881,4.85,Oviparous,51.04474633,Logging,Forest,1957,26.68083318,7229360.465,NA
775,1433,Effect of small-scale woodland clearing and thinning on vertebrate fauna in a largely intact tropical savanna mosaic,Australia,-22.3,145.39,Lucasium_steindachneri,Diplodactylidae,-0.417297285,0.344736696,-0.78845736,0.43938349,2,Oviparous,4.070216536,Other,Woodland,489.75,29.25900006,1550855.329,3
776,1433,Effect of small-scale woodland clearing and thinning on vertebrate fauna in a largely intact tropical savanna mosaic,Australia,-22.3,145.39,Lucasium_steindachneri,Diplodactylidae,-0.751611744,0.262267403,-2.397895273,1.016394534,2,Oviparous,4.070216536,Other,Woodland,489.75,29.25900006,1550855.329,3
777,1433,Effect of small-scale woodland clearing and thinning on vertebrate fauna in a largely intact tropical savanna mosaic,Australia,-22.3,145.39,Ctenotus_robustus,Scincidae,1.52213324,0.367197604,1.446918983,0.34331228,5,Oviparous,44.25093301,Other,Woodland,489.75,29.25900006,3976588.787,3
778,1433,Effect of small-scale woodland clearing and thinning on vertebrate fauna in a largely intact tropical savanna mosaic,Australia,-22.3,145.39,Ctenotus_robustus,Scincidae,-0.143618093,0.25552911,-0.287682072,0.416666667,5,Oviparous,44.25093301,Other,Woodland,489.75,29.25900006,3976588.787,3
779,1433,Effect of small-scale woodland clearing and thinning on vertebrate fauna in a largely intact tropical savanna mosaic,Australia,-22.3,145.39,Lerista_fragilis,Scincidae,-0.564185789,0.346293625,NA,NA,2,Oviparous,1.543795928,Other,Woodland,489.75,29.25900006,514835.71,1
780,1433,Effect of small-scale woodland clearing and thinning on vertebrate fauna in a largely intact tropical savanna mosaic,Australia,-22.3,145.39,Lerista_fragilis,Scincidae,-0.611099004,0.259916845,NA,NA,2,Oviparous,1.543795928,Other,Woodland,489.75,29.25900006,514835.71,1
781,1433,Effect of small-scale woodland clearing and thinning on vertebrate fauna in a largely intact tropical savanna mosaic,Australia,-22.3,145.39,Menetia_greyii,Scincidae,-0.695495476,0.348071351,-0.887303195,0.308987837,1.55,Oviparous,1.116996242,Other,Woodland,489.75,29.25900006,7082459.354,4
782,1433,Effect of small-scale woodland clearing and thinning on vertebrate fauna in a largely intact tropical savanna mosaic,Australia,-22.3,145.39,Menetia_greyii,Scincidae,-1.00532665,0.267659552,-1.734601055,0.676967706,1.55,Oviparous,1.116996242,Other,Woodland,489.75,29.25900006,7082459.354,4
783,1433,Effect of small-scale woodland clearing and thinning on vertebrate fauna in a largely intact tropical savanna mosaic,Australia,-22.3,145.39,Proablepharus_tenuis,Scincidae,0.37789949,0.344397432,0.693147181,0.600925213,1.5,Oviparous,0.543412069,Other,Woodland,489.75,29.25900006,1525786.392,2
