"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","studyid","effectsizeid","species","speciesid","subphylum","phylum","assortmenttrait","traitdimensions","fieldcollection","publicationyear","pooleddata","spatiallypooled","temporallypooled","ni","precision","abs_yi","source","repo","branch","repo_license"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",81,0.192337169219545,0.0217391304347826,"ZCOR","Baldwin and Damon 1973",81,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","nose height","uni","yes",1973,"no","no","no",49,6.78232998312527,0.192337169219545,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",82,0.120581028408444,0.0217391304347826,"ZCOR","Baldwin and Damon 1973",82,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","body height","uni","yes",1973,"no","no","no",49,6.78232998312527,0.120581028408444,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",83,0.0100003333533348,0.0217391304347826,"ZCOR","Baldwin and Damon 1973",83,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","weight","uni","yes",1973,"no","no","no",49,6.78232998312527,0.0100003333533348,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",84,0.309519604203112,0.0217391304347826,"ZCOR","Baldwin and Damon 1973",84,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","nose height","uni","yes",1973,"no","no","no",49,6.78232998312527,0.309519604203112,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",85,0.0200026673068496,0.0217391304347826,"ZCOR","Baldwin and Damon 1973",85,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","weight","uni","yes",1973,"no","no","no",49,6.78232998312527,0.0200026673068496,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",86,0.0200026673068496,0.0217391304347826,"ZCOR","Baldwin and Damon 1973",86,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","ear length","uni","yes",1973,"no","no","no",49,6.78232998312527,0.0200026673068496,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",87,-0.100335347731076,0.0217391304347826,"ZCOR","Baldwin and Damon 1973",87,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","body height","uni","yes",1973,"no","no","no",49,6.78232998312527,0.100335347731076,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",88,0.151140435936467,0.0212765957446809,"ZCOR","Baldwin and Damon 1973",88,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","ear length","uni","yes",1973,"no","no","no",50,6.85565460040104,0.151140435936467,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",89,0.110446915790097,0.0212765957446809,"ZCOR","Baldwin and Damon 1973",89,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","weight","uni","yes",1973,"no","no","no",50,6.85565460040104,0.110446915790097,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",90,0.0801713250375897,0.0212765957446809,"ZCOR","Baldwin and Damon 1973",90,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","nose height","uni","yes",1973,"no","no","no",50,6.85565460040104,0.0801713250375897,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",91,-0.0500417292784913,0.0212765957446809,"ZCOR","Baldwin and Damon 1973",91,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","body height","uni","yes",1973,"no","no","no",50,6.85565460040104,0.0500417292784913,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",92,0.320545409301946,0.0163934426229508,"ZCOR","Baldwin and Damon 1973",92,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","ear length","uni","yes",1973,"no","no","no",64,7.81024967590665,0.320545409301946,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",93,0.151140435936467,0.0163934426229508,"ZCOR","Baldwin and Damon 1973",93,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","nose height","uni","yes",1973,"no","no","no",64,7.81024967590665,0.151140435936467,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",94,0.120581028408444,0.0163934426229508,"ZCOR","Baldwin and Damon 1973",94,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","body height","uni","yes",1973,"no","no","no",64,7.81024967590665,0.120581028408444,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",95,0.0801713250375897,0.0163934426229508,"ZCOR","Baldwin and Damon 1973",95,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","weight","uni","yes",1973,"no","no","no",64,7.81024967590665,0.0801713250375897,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",96,-0.0862129645198654,0.032258064516129,"ZCOR","Barquero and Hilfe 2017",96,"Engystomops putulosus","Engystomops_pustulatus_ott262685","Amphibia","Chordata","snout-vent length","uni","yes",2017,"no","no","no",34,5.56776436283002,0.0862129645198654,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",97,0.329420528609495,0.00819672131147541,"ZCOR","Baruch et al. 2017",97,"Phloeosinus armatus","Phloeosinus_armatus_ott3409670","Insecta","Arthropoda","pronotal width","uni","yes",2017,"yes","no","yes",125,11.0453610171873,0.329420528609495,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",98,0.301844856437642,0.142857142857143,"ZCOR","Basto-Riascos et al. 2017",98,"Espadarana prosoblepon","Espadarana_prosoblepon_ott226407","Amphibia","Chordata","snout-vent length","uni","yes",2017,"yes","no","yes",10,2.64575131106459,0.301844856437642,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",99,0.447692023527421,0.0208333333333333,"ZCOR","Bastos and Haddad 1996",99,"Dendropsophus elegans","Dendropsophus_elegans_ott108403","Amphibia","Chordata","snout-vent length","uni","yes",1996,"yes","no","yes",51,6.92820323027551,0.447692023527421,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",100,0.192337169219545,0.0208333333333333,"ZCOR","Bastos and Haddad 1996",100,"Dendropsophus elegans","Dendropsophus_elegans_ott108403","Amphibia","Chordata","weight","uni","yes",1996,"yes","no","yes",51,6.92820323027551,0.192337169219545,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",101,2.55498886871426,0.0294117647058824,"ZCOR","Bastos-Pereira and Bueno 2016",101,"Hyalella longistila","Hyalella_longistilus_ott2983719","Crustacea","Arthropoda","cephalothorax length","uni","yes",2016,"yes","no","yes",37,5.8309518948453,2.55498886871426,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",102,0.250086529824892,0.03125,"ZCOR","Baur 1992",102,"Arianta arbustorum","Arianta_arbustorum_styriaca_ott69183","Gastropoda","Lophotrochozoa","shell volume","tri","yes",1992,"no","no","no",35,5.65685424949238,0.250086529824892,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",103,0.192337169219545,0.0125,"ZCOR","Baur 1992",103,"Helix pomatia","Helix_pomatia_ott349693","Gastropoda","Lophotrochozoa","shell volume","tri","yes",1992,"no","no","no",83,8.94427190999916,0.192337169219545,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",104,0.388423099718296,0.0163934426229508,"ZCOR","Baxter 1997",104,"Salvelinus confluentus","Salvelinus_confluentus_ott688321","Teleostei","Chordata","body length","uni","yes",1997,"yes","yes","yes",64,7.81024967590665,0.388423099718296,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",105,0.0300090048631265,0.0666666666666667,"ZCOR","Beaulieu et al. 2010",105,"Pygoscelis adeliae","Pygoscelis_adeliae_ott494357","Aves","Chordata","weight","uni","yes",2010,"yes","no","yes",18,3.87298334620742,0.0300090048631265,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",106,0.562729769352149,0.0416666666666667,"ZCOR","Becker et al. 2012",106,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","body height","uni","yes",2012,"yes","yes","no",27,4.89897948556636,0.562729769352149,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",107,0.234189466759367,0.0144927536231884,"ZCOR","Becker et al. 2012",107,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","body height","uni","yes",2012,"no","no","no",72,8.30662386291807,0.234189466759367,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",108,0.0170016379506967,0.0714285714285714,"ZCOR","Beeching and Hopp 1999",108,"Amatitlania nigrofasciata","Amatitlania_nigrofasciata_ott170115","Teleostei","Chordata","standard length","uni","no",1999,"no","no","no",17,3.74165738677394,0.0170016379506967,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",109,0.510070336613307,0.027027027027027,"ZCOR","Beeching et al. 2004",109,"Amatitlania nigrofasciata","Amatitlania_nigrofasciata_ott170115","Teleostei","Chordata","standard length","uni","no",2004,"no","no","no",40,6.08276253029822,0.510070336613307,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",110,-0.172696604231211,0.024390243902439,"ZCOR","Bel-Venner et al. 2008",110,"Zygiella x-notata","Zygiella_x-notata_ott504327","Chelicerata","Arthropoda","residual size","dimensionless","yes",2008,"no","no","no",44,6.40312423743285,0.172696604231211,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",111,0.533431795176765,0.0344827586206897,"ZCOR","Bel-Venner et al. 2008",111,"Zygiella x-notata","Zygiella_x-notata_ott504327","Chelicerata","Arthropoda","residual size","dimensionless","yes",2008,"no","no","no",32,5.3851648071345,0.533431795176765,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",112,1.15681746459032,0.125,"ZCOR","Benvenuto et al. 2009",112,"Limnadia badia","Limnadia_badia_ott746551","Crustacea","Arthropoda","body length","uni","yes",2009,"no","no","no",11,2.82842712474619,1.15681746459032,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",113,0.590145159841189,0.142857142857143,"ZCOR","Bernstein and Bernstein 1999",113,"Chauliognathus basalis","Chauliognathus_basalis_ott3413950","Insecta","Arthropoda","elytron length","uni","yes",1999,"no","no","no",10,2.64575131106459,0.590145159841189,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",114,0.590145159841189,0.111111111111111,"ZCOR","Bernstein and Bernstein 1999",114,"Chauliognathus basalis","Chauliognathus_basalis_ott3413950","Insecta","Arthropoda","elytron length","uni","yes",1999,"no","no","no",12,3,0.590145159841189,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",115,0.0400213538367682,0.027027027027027,"ZCOR","Bernstein and Bernstein 1999",115,"Chauliognathus basalis","Chauliognathus_basalis_ott3413950","Insecta","Arthropoda","elytron length","uni","yes",1999,"no","no","no",40,6.08276253029822,0.0400213538367682,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",116,0.447692023527421,0.037037037037037,"ZCOR","Bernstein and Bernstein 1999",116,"Chauliognathus deceptus","Chauliognathus_deceptus_ott3413977","Insecta","Arthropoda","elytron length","uni","yes",1999,"no","no","no",30,5.19615242270663,0.447692023527421,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",117,0.100335347731076,0.027027027027027,"ZCOR","Bernstein and Bernstein 1999",117,"Chauliognathus basalis","Chauliognathus_basalis_ott3413950","Insecta","Arthropoda","elytron length","uni","yes",1999,"no","no","no",40,6.08276253029822,0.100335347731076,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",118,0.775298706205584,0.04,"ZCOR","Bernstein and Bernstein 1999",118,"Chauliognathus deceptus","Chauliognathus_deceptus_ott3413977","Insecta","Arthropoda","elytron length","uni","yes",1999,"no","no","no",28,5,0.775298706205584,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",119,0.171666663500579,0.027027027027027,"ZCOR","Bernstein and Bernstein 1999",119,"Chauliognathus basalis","Chauliognathus_basalis_ott3413950","Insecta","Arthropoda","elytron length","uni","yes",1999,"no","no","no",40,6.08276253029822,0.171666663500579,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",120,0.161386696131526,0.0285714285714286,"ZCOR","Bernstein and Bernstein 1999",120,"Chauliognathus deceptus","Chauliognathus_deceptus_ott3413977","Insecta","Arthropoda","elytron length","uni","yes",1999,"no","no","no",38,5.91607978309962,0.161386696131526,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",121,-0.0902441878561468,0.027027027027027,"ZCOR","Bernstein and Bernstein 1999",121,"Chauliognathus basalis","Chauliognathus_basalis_ott3413950","Insecta","Arthropoda","elytron length","uni","yes",1999,"no","no","no",40,6.08276253029822,0.0902441878561468,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",122,-0.0200026673068496,0.0303030303030303,"ZCOR","Bernstein and Bernstein 1999",122,"Chauliognathus deceptus","Chauliognathus_deceptus_ott3413977","Insecta","Arthropoda","elytron length","uni","yes",1999,"no","no","no",36,5.74456264653803,0.0200026673068496,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",123,-0.0902441878561468,0.024390243902439,"ZCOR","Bernstein and Bernstein 2003",123,"Chauliognathus lewisi","Chauliognathus_lewisi_ott3413978","Insecta","Arthropoda","elytron length","uni","yes",2003,"no","no","no",44,6.40312423743285,0.0902441878561468,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",124,0.100335347731076,0.0238095238095238,"ZCOR","Bernstein and Bernstein 2003",124,"Chauliognathus limbicollis","Chauliognathus_limbicollis_ott3413962","Insecta","Arthropoda","elytron length","uni","yes",2003,"no","no","no",45,6.48074069840786,0.100335347731076,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",125,0.0200026673068496,0.0714285714285714,"ZCOR","Bernstein and Bernstein 2003",125,"Chauliognathus obscurus","Chauliognathus_obscurus_ott3413960","Insecta","Arthropoda","elytron length","uni","yes",2003,"no","no","no",17,3.74165738677394,0.0200026673068496,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",126,0.447692023527421,0.0833333333333333,"ZCOR","Bernstein and Bernstein 2003",126,"Chauliognathus werneri","Chauliognathus_werneri_ott3413957","Insecta","Arthropoda","elytron length","uni","yes",2003,"no","no","no",15,3.46410161513775,0.447692023527421,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",127,0.202732554054082,0.037037037037037,"ZCOR","Bernstein and Bernstein 2003",127,"Chauliognathus deceptus","Chauliognathus_deceptus_ott3413977","Insecta","Arthropoda","elytron length","uni","yes",2003,"no","no","no",30,5.19615242270663,0.202732554054082,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",128,0.0300090048631265,0.0357142857142857,"ZCOR","Bernstein and Bernstein 2003",128,"Chauliognathus deceptus","Chauliognathus_deceptus_ott3413977","Insecta","Arthropoda","elytron length","uni","yes",2003,"no","no","no",31,5.29150262212918,0.0300090048631265,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",129,0.21317134656486,0.0108695652173913,"ZCOR","Bernstein and Bernstein 2003",129,"Chauliognathus deceptus","Chauliognathus_deceptus_ott3413977","Insecta","Arthropoda","elytron length","uni","yes",2003,"no","no","no",95,9.59166304662544,0.21317134656486,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",130,-0.0500417292784913,0.037037037037037,"ZCOR","Bernstein and Bernstein 2003",130,"Chauliognathus arizonensis","Chauliognathus_arizonensis_ott3413984","Insecta","Arthropoda","elytron length","uni","yes",2003,"no","no","no",30,5.19615242270663,0.0500417292784913,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",131,0.287682072451781,0.0833333333333333,"ZCOR","Bernstein and Bernstein 2003",131,"Chauliognathus arizonensis","Chauliognathus_arizonensis_ott3413984","Insecta","Arthropoda","elytron length","uni","yes",2003,"no","no","no",15,3.46410161513775,0.287682072451781,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",132,-0.140925576070494,0.0212765957446809,"ZCOR","Bernstein and Bernstein 2003",132,"Chauliognathus arizonensis","Chauliognathus_arizonensis_ott3413984","Insecta","Arthropoda","elytron length","uni","yes",2003,"no","no","no",50,6.85565460040104,0.140925576070494,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",133,0.255412811882995,0.0416666666666667,"ZCOR","Bernstein and Bernstein 2003",133,"Chauliognathus arizonensis","Chauliognathus_arizonensis_ott3413984","Insecta","Arthropoda","elytron length","uni","yes",2003,"no","no","no",27,4.89897948556636,0.255412811882995,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",134,0.0400213538367682,0.0204081632653061,"ZCOR","Bernstein and Bernstein 2003",134,"Chauliognathus arizonensis","Chauliognathus_arizonensis_ott3413984","Insecta","Arthropoda","elytron length","uni","yes",2003,"no","no","no",52,7,0.0400213538367682,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",135,0.181982688600706,0.0208333333333333,"ZCOR","Bernstein and Bernstein 2003",135,"Chauliognathus basalis","Chauliognathus_basalis_ott3413950","Insecta","Arthropoda","elytron length","uni","yes",2003,"no","no","no",51,6.92820323027551,0.181982688600706,"CRAN",NA,NA,"CRAN"
