"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","study_id","sample_id","author","pub_year","pub_type","ed_level1","ed_level2","country","perc_white","age","perc_female","ei_construct","ei_stream","ei_measure","subject","humanities","achievement_type","precision","abs_yi","source","repo","branch","repo_license"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Billings, Downey, Lomas, Lloyd & Stough NA",0.113432009002957,0.00240007860527381,"from_dataset",29,29,"Billings, Downey, Lomas, Lloyd & Stough",2014,0,0,0,"Australia",NA,10.74,50.86,3,2,2.1,2,1,1,20.412080255689,0.113432009002957,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Billings, Downey, Lomas, Lloyd & Stough NA",0.155847756435457,0.00234485932509021,"from_dataset",29,29,"Billings, Downey, Lomas, Lloyd & Stough",2014,0,0,0,"Australia",NA,10.74,50.86,4,2,2.1,2,1,1,20.6510245686597,0.155847756435457,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Billings, Downey, Lomas, Lloyd & Stough NA",0.22627155731802,0.00221729971336608,"from_dataset",29,29,"Billings, Downey, Lomas, Lloyd & Stough",2014,0,0,0,"Australia",NA,10.74,50.86,1,2,2.1,2,1,1,21.2367375320163,0.22627155731802,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Billings, Downey, Lomas, Lloyd & Stough NA",0.28065946343628,0.00209030837987029,"from_dataset",29,29,"Billings, Downey, Lomas, Lloyd & Stough",2014,0,0,0,"Australia",NA,10.74,50.86,4,2,2.1,1,1,1,21.872318390282,0.28065946343628,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",-0.582270882526554,0.00809016556198269,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,4,1,1.1,0,0,0,11.1178624158358,0.582270882526554,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",-0.371629752542791,0.0137566048074238,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,2,1,1.1,NA,1,1,8.52598117411677,0.371629752542791,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",-0.212737472970429,0.0168802546717287,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,3,1,1.1,0,0,0,7.69680533623402,0.212737472970429,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",-0.12403876946097,0.0179530645283528,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,2,1,1.1,0,0,0,7.46329664711447,0.12403876946097,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",-0.160409997713213,0.0175777660839599,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,4,1,1.1,1,1,1,7.54254933619809,0.160409997713213,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",-0.0952231192096128,0.0181842098823748,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,4,1,1.1,2,1,1,7.4157107587469,0.0952231192096128,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",0.021514796295474,0.0185013785434186,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,0,1,1.1,0,0,0,7.35187231049503,0.021514796295474,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",0.0632528505046221,0.0342073848686796,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,4,1,1.1,6,1,1,5.40679698607667,0.0632528505046221,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",0.166772089818618,0.0175027351701305,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,4,1,1.1,NA,1,1,7.55869878820202,0.166772089818618,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",0.136407487709772,0.0332114556945868,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,2,1,1.1,6,1,1,5.48726638764306,0.136407487709772,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",0.15657958847115,0.0176216066009611,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,2,1,1.1,1,1,1,7.53316099854976,0.15657958847115,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",0.22611084671565,0.0166733638820428,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,1,1,1.1,NA,1,1,7.74441086906786,0.22611084671565,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",0.252298834142815,0.0213839638446371,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,1,1,1.3,2,1,1,6.83842194661023,0.252298834142815,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",0.248386553291177,0.0163039744792491,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,1,1,1.1,0,0,0,7.83164975042502,0.248386553291177,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",0.240487761913361,0.0164384460436353,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,1,1,1.1,2,1,1,7.79955131526837,0.240487761913361,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",0.290499077272919,0.0204473706346021,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,1,1,1.3,0,0,0,6.99328560918817,0.290499077272919,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",0.397726417772754,0.024436217234237,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,3,1,1.1,6,1,1,6.3970981095324,0.397726417772754,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",0.439593717421789,0.0120529156245951,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,3,1,1.1,NA,1,1,9.10864847335066,0.439593717421789,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",0.368442147332595,0.0138320134511726,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,2,1,1.1,2,1,1,8.50270866383937,0.368442147332595,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",0.382737285453194,0.0251201043065879,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,1,1,1.1,6,1,1,6.30941771467741,0.382737285453194,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",0.403914056264437,0.0129689568875133,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,1,1,1.1,1,1,1,8.78107075824422,0.403914056264437,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",0.513141835105865,0.0132367186012163,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,1,1,1.3,1,1,1,8.69180214707966,0.513141835105865,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",0.534845782539657,0.0124319587256068,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,1,1,1.3,0,0,0,8.9687149298116,0.534845782539657,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",0.68547981769886,0.00520415700900991,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,3,1,1.1,1,1,1,13.8619652131009,0.68547981769886,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",0.718284652982844,0.00433927801418812,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,3,1,1.1,2,1,1,15.1806812705484,0.718284652982844,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",0.628256112658195,0.00893612530354488,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,1,1,1.3,NA,1,1,10.5785312917815,0.628256112658195,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Bowman NA",0.695044397114731,0.0098962720475582,"from_dataset",31,31,"Bowman",2007,1,2,2,"USA",52,25.65,85,1,1,1.3,6,1,1,10.0522709766651,0.695044397114731,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Boyce NA",-0.195412651767196,0.0165193923148798,"from_dataset",32,34,"Boyce",2002,1,2,2,"USA",NA,25,80.7,4,1,1.2,0,0,0,7.78041865305929,0.195412651767196,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Boyce NA",0.206062993278544,0.0163728411323453,"from_dataset",32,34,"Boyce",2002,1,2,2,"USA",NA,25,80.7,1,1,1.2,0,0,0,7.81516184114935,0.206062993278544,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Boyce NA",0.27253228426803,0.0153030162903255,"from_dataset",32,34,"Boyce",2002,1,2,2,"USA",NA,25,80.7,2,1,1.2,0,0,0,8.08372404836694,0.27253228426803,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Boyce NA",0.422494561312887,0.0120510630700681,"from_dataset",32,34,"Boyce",2002,1,2,2,"USA",NA,25,80.7,0,1,1.2,0,0,0,9.10934856177503,0.422494561312887,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Boyce NA",0.466647211955474,0.0109267859185065,"from_dataset",32,34,"Boyce",2002,1,2,2,"USA",NA,25,80.7,3,1,1.2,0,0,0,9.56651557366735,0.466647211955474,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Brackett & Mayer NA",0.298084871598555,0.00403002891714725,"from_dataset",33,35,"Brackett & Mayer",2003,0,2,1,"USA",97,19.01,63,0,1,1.1,0,0,0,15.7523705300285,0.298084871598555,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Brackett & Mayer NA",0.451637103278655,0.00307599073914693,"from_dataset",33,35,"Brackett & Mayer",2003,0,2,1,"USA",97,19.01,63,0,1,1.1,1,1,1,18.0304882914052,0.451637103278655,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Brackett & Mayer NA",-0.0206560825156587,0.00485022735223639,"from_dataset",33,35,"Brackett & Mayer",2003,0,2,1,"USA",97,19.01,63,0,2,2.3,0,0,0,14.3588266287373,0.0206560825156587,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Brackett & Mayer NA",0.0519400644955075,0.0048282123173058,"from_dataset",33,35,"Brackett & Mayer",2003,0,2,1,"USA",97,19.01,63,0,2,2.3,1,1,1,14.3915251234542,0.0519400644955075,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Brackett & Mayer NA",-0.0390772537233538,0.00483955470052851,"from_dataset",33,35,"Brackett & Mayer",2003,0,2,1,"USA",97,19.01,63,0,3,3.1,1,1,1,14.3746506424566,0.0390772537233538,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Brackett & Mayer NA",0.0518058565206045,0.00482834713346513,"from_dataset",33,35,"Brackett & Mayer",2003,0,2,1,"USA",97,19.01,63,0,3,3.1,0,0,0,14.3913242033842,0.0518058565206045,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Brackett & Mayer NA",0.227928707321299,0.00436308721677164,"from_dataset",33,35,"Brackett & Mayer",2003,0,2,2,"USA",97,19.01,63,0,1,1.1,0,0,0,15.1392044058032,0.227928707321299,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Brackett & Mayer NA",0.0619813034947996,0.00481714269201276,"from_dataset",33,35,"Brackett & Mayer",2003,0,2,2,"USA",97,19.01,63,0,2,2.3,0,0,0,14.4080512452852,0.0619813034947996,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Brackett & Mayer NA",0.129404945840445,0.0046931511477832,"from_dataset",33,35,"Brackett & Mayer",2003,0,2,2,"USA",97,19.01,63,0,3,3.1,0,0,0,14.5971385212303,0.129404945840445,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Brackett, Mayer & Warner NA",0.351720723955882,0.00233400790952815,"from_dataset",34,36,"Brackett, Mayer & Warner",2004,0,2,1,"USA",96,18.5,73.03,NA,1,1.1,1,1,1,20.6989749174086,0.351720723955882,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Brackett, Mayer & Warner NA",0.501217098998025,0.00170417511989672,"from_dataset",34,36,"Brackett, Mayer & Warner",2004,0,2,1,"USA",96,18.5,73.03,0,1,1.1,1,1,1,24.2238344471239,0.501217098998025,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Brackett, Mayer & Warner NA",0.578532469087984,0.00134536271261379,"from_dataset",34,36,"Brackett, Mayer & Warner",2004,0,2,1,"USA",96,18.5,73.03,NA,1,1.1,1,1,1,27.2634182767525,0.578532469087984,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Brackett, Mayer & Warner NA",0.108096874130394,0.00296889565134851,"from_dataset",34,36,"Brackett, Mayer & Warner",2004,0,2,2,"USA",96,18.5,73.03,NA,1,1.1,0,0,0,18.3528085069465,0.108096874130394,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Brackett, Mayer & Warner NA",0.20840858135242,0.00278121048837472,"from_dataset",34,36,"Brackett, Mayer & Warner",2004,0,2,2,"USA",96,18.5,73.03,0,1,1.1,0,0,0,18.9619532168802,0.20840858135242,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Brackett, Mayer & Warner NA",0.275531945741837,0.00259552527104691,"from_dataset",34,36,"Brackett, Mayer & Warner",2004,0,2,2,"USA",96,18.5,73.03,NA,1,1.1,0,0,0,19.6285116085643,0.275531945741837,"CRAN",NA,NA,"CRAN"
