"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","x","es_id","g","precalc_g","wf_1","wf_2","wf_3","wf_4","wf_5","wf_6","wf_7","wf_8","sample_size","1","notes","condition_arm1","condition_arm2","descr_arm1","descr_arm2","multi_arm1","multi_arm2","outcome_type","outcome_domain","time","time_weeks","instrument","rating","sample","mean_arm1","mean_arm2","sd_arm1","sd_arm2","n_arm1","n_arm2","baseline_m_arm1","baseline_sd_arm1","baseline_n_arm1","baseline_m_arm2","baseline_sd_arm2","baseline_n_arm2","dich","dich_type","event_arm1","event_arm2","totaln_arm1","totaln_arm2","change","mean_change_arm1","mean_change_arm2","sd_change_arm1","sd_change_arm2","n_change_arm1","n_change_arm2","other_statistic","precalc_g_se","rand_arm1","rand_arm2","n_drop_study1","n_drop_study2","year","comorbid_me0tal","format","format_spec","program_arm1","support","initial_screening","forum","n_sessions_planned","x0_sessio0s_received","country","income_level","age_group","mean_age","percent_women","recruitment","diagnosis","target_group","70","sg","ac","ba","itt","rob","other_target","reference","domain1_rob2","domain2_rob2","domain3_rob2","domain4_rob2","domain5_rob2","totalscore_rob2","selfguidedchecked","time_weeks_num","g_se","log_rr","log_rr_se","precision","abs_yi","source","repo","branch","repo_license"
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",80,-0.0876415698218126,0.0105206236457056,"from_dataset",80,80,0.0876415698218126,NA,"website","human encouragement","adul","cbt-based","cau","cut","high risk","post",NA,NA,NA,"cbt","cau","MoodGym+GP",NA,"MoodGym+GP",NA,"remission","depression","post",16,"phq-9","self-report",0,NA,NA,NA,NA,NA,NA,16.78,4.21,210,16.32,4.51999999999999,239,"remission","remission based on cut-off PHQ-9 <10",93,101,242,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,242,239,60,60,2015,0,"ush",2,"moodgym",4,1,0,5,NA,"uk","high","adul",39.86,0.67,"clin","cut","adul",NA,"1","1","sr","1",4,NA,"Gilbody, S. Computerised cognitive behaviour therapy (cCBT) as treatment for depression in primary care (REEACT trial): large scale pragmatic randomised controlled trial. Bmj, 352, i195.","Low risk","Low risk","Low risk","Low risk","High risk","High risk",NA,16,0.10257009138002,-0.0949951979131792,0.111073608241041,9.74943072142757,0.0876415698218126,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",81,0.104845669737362,0.0163444374016983,"from_dataset",81,81,-0.104845669737362,NA,"website","human encouragement","adul","cbt-based","cau","cut","high risk","follow-up",NA,NA,NA,"cbt","cau","Beating the Blues +GP",NA,"Beating the Blues +GP",NA,"remission","depression","fu1",48,"phq-9","self-report",0,NA,NA,NA,NA,NA,NA,16.78,4.21,210,16.32,4.51999999999999,239,"remission","remission based on cut-off PHQ-9 <10",99,100,153,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,239,57,73,2015,0,"ush",2,"Beating the blues",4,1,0,8,NA,"uk","high","adul",39.86,0.67,"clin","cut","adul",NA,"1","1","sr","1",4,NA,"Gilbody, S. Computerised cognitive behaviour therapy (cCBT) as treatment for depression in primary care (REEACT trial): large scale pragmatic randomised controlled trial. Bmj, 352, i195.","Low risk","Low risk","Low risk","Low risk","High risk","High risk",NA,48,0.127845365194435,0.0714995311106062,0.0868387356140659,7.82194957540415,0.104845669737362,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",82,0.229596204662826,0.0163675761875982,"from_dataset",82,82,-0.229596204662826,NA,"website","human encouragement","adul","cbt-based","cau","cut","high risk","follow-up",NA,NA,NA,"cbt","cau","MoodGym+GP",NA,"MoodGym+GP",NA,"remission","depression","fu1",48,"phq-9","self-report",0,NA,NA,NA,NA,NA,NA,16.78,4.21,210,16.32,4.51999999999999,239,"remission","remission based on cut-off PHQ-9 <10",115,100,165,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,242,239,77,73,2015,0,"ush",2,"moodgym",4,1,0,5,NA,"uk","high","adul",39.86,0.67,"clin","cut","adul",NA,"1","1","sr","1",4,NA,"Gilbody, S. Computerised cognitive behaviour therapy (cCBT) as treatment for depression in primary care (REEACT trial): large scale pragmatic randomised controlled trial. Bmj, 352, i195.","Low risk","Low risk","Low risk","Low risk","High risk","High risk",NA,48,0.127935828396889,0.145804256831121,0.0813077470341222,7.81641868842049,0.229596204662826,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",83,-0.0766298970447633,0.0168449245255769,"from_dataset",83,83,0.0766298970447633,NA,"website","human encouragement","adul","cbt-based","cau","cut","high risk","follow-up",NA,NA,NA,"cbt","cau","Beating the Blues +GP",NA,"Beating the Blues +GP",NA,"remission","depression","fu2",96,"phq-9","self-report",0,NA,NA,NA,NA,NA,NA,16.78,4.21,210,16.32,4.51999999999999,239,"remission","remission based on cut-off PHQ-9 <10",83,97,143,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,239,67,81,2015,0,"ush",2,"Beating the blues",4,1,0,8,NA,"uk","high","adul",39.86,0.67,"clin","cut","adul",NA,"1","1","sr","1",4,NA,"Gilbody, S. Computerised cognitive behaviour therapy (cCBT) as treatment for depression in primary care (REEACT trial): large scale pragmatic randomised controlled trial. Bmj, 352, i195.","Low risk","Low risk","Low risk","Low risk","High risk","High risk",NA,96,0.129787998388052,-0.0561199679397254,0.095054459151279,7.70487265710123,0.0766298970447633,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",84,0.100538060354447,0.0165381548645725,"from_dataset",84,84,-0.100538060354447,NA,"website","human encouragement","adul","cbt-based","cau","cut","high risk","follow-up",NA,NA,NA,"cbt","cau","MoodGym+GP",NA,"MoodGym+GP",NA,"remission","depression","fu2",96,"phq-9","self-report",0,NA,NA,NA,NA,NA,NA,16.78,4.21,210,16.32,4.51999999999999,239,"remission","remission based on cut-off PHQ-9 <10",105,97,160,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,242,239,82,81,2015,0,"ush",2,"moodgym",4,1,0,5,NA,"uk","high","adul",39.86,0.67,"clin","cut","adul",NA,"1","1","sr","1",4,NA,"Gilbody, S. Computerised cognitive behaviour therapy (cCBT) as treatment for depression in primary care (REEACT trial): large scale pragmatic randomised controlled trial. Bmj, 352, i195.","Low risk","Low risk","Low risk","Low risk","High risk","High risk",NA,96,0.128600757636075,0.0666705894472804,0.0851702644722579,7.77600395504576,0.100538060354447,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",85,0.23,0.0361,"from_dataset",85,85,-0.23,-0.23,"website","automated encouragement","adul","not-cbt-based","cau","mood","some concerns","post",NA,"1",NA,"other psy","cau","positive psychology",NA,NA,NA,"other stat","depression","post",NA,"phq-9","self-report",1,NA,NA,NA,NA,NA,NA,12.63,2.02999999999999,56,12.64,2.1,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"p=0.23, beta(95%)=-1,46(-3,81 to 0,89), g=0,23",0.19,56,57,26,36,2020,0,"ush",2,"iPAPP",2,1,0,4,NA,"eu","high","adul",45.29,0.7783,"clin","mood","adul",NA,"1","1","sr","1",4,NA,"Gili, M., Castro, A., García-Palacios, A., Garcia-Campayo, J., Mayoral-Cleries, F., Botella, C., Roca, M., Barceló-Soler, A., Hurtado, M. M., Navarro, M., Villena, A., Pérez-Ara, M., Riera-Serra, P., & Baños, R. M. Efficacy of Three Low-Intensity, Internet-Based Psychological Interventions for the Treatment of Depression in Primary Care: Randomized Controlled Trial. J Med Internet Res, 22(6), e15845.","Low risk","Low risk","Low risk","Low risk","Some concerns","Some concerns",NA,NA,0.19,NA,NA,5.26315789473684,0.23,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",86,0.31,0.0361,"from_dataset",86,86,-0.31,-0.31,"website","automated encouragement","adul","not-cbt-based","cau","mood","some concerns","follow-up",NA,NA,NA,"other psy","cau","positive psychology",NA,NA,NA,"other stat","depression","fu1",24,"phq-9","self-report",1,NA,NA,NA,NA,NA,NA,12.63,2.02999999999999,56,12.64,2.1,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"p=0.10, beta(95%)=-2,08(-4,52 to 0,37), g=0,31",0.19,56,57,36,37,2020,0,"ush",2,"iPAPP",2,1,0,4,NA,"eu","high","adul",45.29,0.7783,"clin","mood","adul",NA,"1","1","sr","1",4,NA,"Gili, M., Castro, A., García-Palacios, A., Garcia-Campayo, J., Mayoral-Cleries, F., Botella, C., Roca, M., Barceló-Soler, A., Hurtado, M. M., Navarro, M., Villena, A., Pérez-Ara, M., Riera-Serra, P., & Baños, R. M. Efficacy of Three Low-Intensity, Internet-Based Psychological Interventions for the Treatment of Depression in Primary Care: Randomized Controlled Trial. J Med Internet Res, 22(6), e15845.","Low risk","Low risk","Low risk","Low risk","Some concerns","Some concerns",NA,24,0.19,NA,NA,5.26315789473684,0.31,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",87,0.01,0.5184,"from_dataset",87,87,-0.01,-0.01,"website","automated encouragement","adul","not-cbt-based","cau","mood","some concerns","follow-up",NA,NA,NA,"other psy","cau","positive psychology",NA,NA,NA,"other stat","depression","fu2",48,"phq-9","self-report",1,NA,NA,NA,NA,NA,NA,12.63,2.02999999999999,56,12.64,2.1,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"p=0.99, beta(95%)=-0,02(-2,31 to 2,27), g=0,01",0.72,56,57,37,40,2020,0,"ush",2,"iPAPP",2,1,0,4,NA,"eu","high","adul",45.29,0.7783,"clin","mood","adul",NA,"1","1","sr","1",4,NA,"Gili, M., Castro, A., García-Palacios, A., Garcia-Campayo, J., Mayoral-Cleries, F., Botella, C., Roca, M., Barceló-Soler, A., Hurtado, M. M., Navarro, M., Villena, A., Pérez-Ara, M., Riera-Serra, P., & Baños, R. M. Efficacy of Three Low-Intensity, Internet-Based Psychological Interventions for the Treatment of Depression in Primary Care: Randomized Controlled Trial. J Med Internet Res, 22(6), e15845.","Low risk","Low risk","Low risk","Low risk","Some concerns","Some concerns",NA,48,0.72,NA,NA,1.38888888888889,0.01,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",88,0.161889407895877,0.00836289209850561,"from_dataset",88,88,-0.161889407895877,NA,"website","minimal to no support","med","cbt-based","other ctr","cut","low risk","post",487,"1",NA,"cbt","other ctr","eCouch","attention control (health information)",NA,NA,"msd","depression","post",12,"phq-9","self-report",0,8.4,9.19999999999999,5.09999999999999,4.8,214,273,12,3.4,280,11.8,3.4,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,282,66,9,2013,0,"ush",2,"eCouch",1,0,0,12,NA,"au","high","old",58,0.614,"oth","cut","med",NA,"1","1","sr","1",4,NA,"Glozier, N., Christensen, H., Naismith, S., Cockayne, N., Donkin, L., Neal, B., Mackinnon, A., & Hickie, I. (2013). Internet-delivered cognitive behavioural therapy for adults with mild to moderate depression and high cardiovascular disease risks: a randomised attention-controlled trial. PLoS One, 8(3), e59139. https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3608590/pdf/pone.0059139.pdf","Low risk","Low risk","Low risk","Low risk","Low risk","Low risk",NA,12,0.0914488496292086,NA,NA,10.9350746789558,0.161889407895877,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",89,0.21,9e-04,"from_dataset",89,89,-0.21,-0.21,"website","minimal to no support","adul","cbt-based","cau","cut","high risk","post",NA,"1",NA,"cbt","cau","Deprexis",NA,NA,NA,"other stat","depression","post",12,"phq-9","self-report",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F(2.81, 5602.08)= 41.7; P < .001), d=0.37 CI: 0.29 - 0.44",0.03,1904,1901,522,489,2020,0,"ush",2,"Deprexis",0,0,0,10,NA,"eu","high","adul",45,0.79,"oth","cut","adul",NA,"1","0","sr","1",3,NA,"Gräfe, V., Moritz, S., & Greiner, W. (2020). Health economic evaluation of an internet intervention for depression (deprexis), a randomized controlled trial. Health Economics Review, 10(1). https://www.embase.com/search/results?subaction=viewrecord&id=L632077788&from=export http://dx.doi.org/10.1186/s13561-020-00273-0","Some concerns","Low risk","Some concerns","Low risk","Some concerns","High risk",NA,12,0.03,NA,NA,33.3333333333333,0.21,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",90,0.23,0.0016,"from_dataset",90,90,-0.23,-0.23,"website","minimal to no support","adul","cbt-based","cau","cut","high risk","follow-up",NA,NA,NA,"cbt","cau","Deprexis",NA,NA,NA,"other stat","depression","fu1",24,"phq-9","self-report",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Between group PHQ-9, d = 0.23, CI : 0.15-0.31",0.04,1904,1901,640,605,2020,0,"ush",2,"Deprexis",0,0,0,10,NA,"eu","high","adul",45,0.79,"oth","cut","adul",NA,"1","0","sr","1",3,NA,"Gräfe, V., Moritz, S., & Greiner, W. (2020). Health economic evaluation of an internet intervention for depression (deprexis), a randomized controlled trial. Health Economics Review, 10(1). https://www.embase.com/search/results?subaction=viewrecord&id=L632077788&from=export http://dx.doi.org/10.1186/s13561-020-00273-0","Some concerns","Low risk","Some concerns","Low risk","Some concerns","High risk",NA,24,0.04,NA,NA,25,0.23,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",91,0.15,0.0016,"from_dataset",91,91,-0.15,-0.15,"website","minimal to no support","adul","cbt-based","cau","cut","high risk","follow-up",NA,NA,NA,"cbt","cau","Deprexis",NA,NA,NA,"other stat","depression","fu2",48,"phq-9","self-report",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cohen's d= 0.15, CI: 0.07-0.23",0.04,1904,1901,719,769,2020,0,"ush",2,"Deprexis",0,0,0,10,NA,"eu","high","adul",45,0.79,"oth","cut","adul",NA,"1","0","sr","1",3,NA,"Gräfe, V., Moritz, S., & Greiner, W. (2020). Health economic evaluation of an internet intervention for depression (deprexis), a randomized controlled trial. Health Economics Review, 10(1). https://www.embase.com/search/results?subaction=viewrecord&id=L632077788&from=export http://dx.doi.org/10.1186/s13561-020-00273-0","Some concerns","Low risk","Some concerns","Low risk","Some concerns","High risk",NA,48,0.04,NA,NA,25,0.15,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",92,0.623860055158546,0.0139852825229961,"from_dataset",92,92,-0.623860055158546,NA,"mobile","human encouragement","med","not-cbt-based","wl","cut","low risk","post",300,"1",NA,"other psy","wl","Run4Love(Cognitive behavioral stress management)",NA,NA,NA,"msd","depression","post",12,"ces-d","self-report",1,17.7,23.8,9.5,10,150,150,23.9,6.4,150,24.3,6.9,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,150,11,15,2020,0,"ush",1,"Run4Love",4,1,0,12,NA,"eas","upper middle","adul",28.3,0.767,"oth","cut","med",NA,"1","1","sr","1",4,NA,"Guo, Y., Hong, Y. A., Cai, W., Li, L., Hao, Y., Qiao, J., Xu, Z., Zhang, H., Zeng, C., Liu, C., Li, Y., Zhu, M., Zeng, Y., & Penedo, F. J. (2020). Effect of a WeChat-Based intervention (Run4Love) on depressive symptoms among people living with HIV in China: A randomized controlled trial. Journal of Medical Internet Research, 22(2). https://www.embase.com/search/results?subaction=viewrecord&id=L2005773445&from=export http://dx.doi.org/10.2196/16715","Low risk","Low risk","Low risk","Low risk","Low risk","Low risk",NA,12,0.11825938661686,NA,NA,8.45598838796473,0.623860055158546,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",93,0.601290251848106,0.0139389638041164,"from_dataset",93,93,-0.601290251848106,NA,"mobile","human encouragement","med","not-cbt-based","wl","cut","low risk","follow-up",300,NA,NA,"other psy","wl","Run4Love(Cognitive behavioral stress management)",NA,NA,NA,"msd","depression","fu1",24,"ces-d","self-report",1,17.6,24,10,11.2,150,150,23.9,6.4,150,24.3,6.9,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,150,18,17,2020,0,"ush",1,"Run4Love",4,1,0,12,NA,"eas","upper middle","adul",28.3,0.767,"oth","cut","med",NA,"1","1","sr","1",4,NA,"Guo, Y., Hong, Y. A., Cai, W., Li, L., Hao, Y., Qiao, J., Xu, Z., Zhang, H., Zeng, C., Liu, C., Li, Y., Zhu, M., Zeng, Y., & Penedo, F. J. (2020). Effect of a WeChat-Based intervention (Run4Love) on depressive symptoms among people living with HIV in China: A randomized controlled trial. Journal of Medical Internet Research, 22(2). https://www.embase.com/search/results?subaction=viewrecord&id=L2005773445&from=export http://dx.doi.org/10.2196/16715","Low risk","Low risk","Low risk","Low risk","Low risk","Low risk",NA,24,0.118063388923563,NA,NA,8.47002622165474,0.601290251848106,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",94,0.512273368519047,0.0137729184188394,"from_dataset",94,94,-0.512273368519047,NA,"mobile","human encouragement","med","not-cbt-based","wl","cut","low risk","follow-up",300,NA,NA,"other psy","wl","Run4Love(Cognitive behavioral stress management)",NA,NA,NA,"msd","depression","fu2",36,"ces-d","self-report",1,17.8,23.4,10.6,11.2,150,150,23.9,6.4,150,24.3,6.9,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,150,17,23,2020,0,"ush",1,"Run4Love",4,1,0,12,NA,"eas","upper middle","adul",28.3,0.767,"oth","cut","med",NA,"1","1","sr","1",4,NA,"Guo, Y., Hong, Y. A., Cai, W., Li, L., Hao, Y., Qiao, J., Xu, Z., Zhang, H., Zeng, C., Liu, C., Li, Y., Zhu, M., Zeng, Y., & Penedo, F. J. (2020). Effect of a WeChat-Based intervention (Run4Love) on depressive symptoms among people living with HIV in China: A randomized controlled trial. Journal of Medical Internet Research, 22(2). https://www.embase.com/search/results?subaction=viewrecord&id=L2005773445&from=export http://dx.doi.org/10.2196/16715","Low risk","Low risk","Low risk","Low risk","Low risk","Low risk",NA,36,0.117358077774133,NA,NA,8.52093029271148,0.512273368519047,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",95,0.474967803316905,0.0137112253641817,"from_dataset",95,95,-0.474967803316905,NA,"mobile","human encouragement","med","not-cbt-based","wl","cut","low risk","post",300,NA,NA,"other psy","wl","Run4Love(Cognitive behavioral stress management)",NA,NA,NA,"msd","depression","post",12,"phq-9","self-report",1,6.8,8.9,4.1,4.7,150,150,10.2,4.5,150,10.7,5.1,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,150,11,15,2020,0,"ush",1,"Run4Love",4,1,0,12,NA,"eas","upper middle","adul",28.3,0.767,"oth","cut","med",NA,"1","1","sr","1",4,NA,"Guo, Y., Hong, Y. A., Cai, W., Li, L., Hao, Y., Qiao, J., Xu, Z., Zhang, H., Zeng, C., Liu, C., Li, Y., Zhu, M., Zeng, Y., & Penedo, F. J. (2020). Effect of a WeChat-Based intervention (Run4Love) on depressive symptoms among people living with HIV in China: A randomized controlled trial. Journal of Medical Internet Research, 22(2). https://www.embase.com/search/results?subaction=viewrecord&id=L2005773445&from=export http://dx.doi.org/10.2196/16715","Low risk","Low risk","Low risk","Low risk","Low risk","Low risk",NA,12,0.117094941667784,NA,NA,8.54007855298439,0.474967803316905,"GitHub","multiverse-meta-analysis-depression","main",NA
