article,experiment,sample,id,pairing,yi,vi,ni,stimuli,condition,gen_difficulty,manip_type,present_style,word_status,memory_test,memory_type,gen_constraint,learning_type,stimuli_relation,gen_mode,gen_task,attention,pacing,filler_task,age_grp,retention_delay
58,1,1,164,80,0.66,0.0015296516203096569,18,16,generate,NA,within,mixed,words,recognition,item,medium,incidental,semantic,verbal/speaking,word fragment,full,timed,no,younger,long
58,1,1,165,80,0.51,0.0016171949609602885,18,16,read,NA,within,mixed,words,recognition,item,NA,incidental,semantic,verbal/speaking,word fragment,full,timed,no,younger,long
58,2,1,166,81,0.76,0.0011658997301312907,18,16,generate,NA,within,mixed,words,recognition,item,medium,incidental,semantic,verbal/speaking,word fragment,full,timed,no,younger,long
58,2,1,167,81,0.59,0.0016545467672257402,18,16,read,NA,within,mixed,words,recognition,item,NA,incidental,semantic,verbal/speaking,word fragment,full,timed,no,younger,long
62,1,1,168,82,0.63,0.0011246191328366398,40,12,generate,NA,within,mixed,non-words,recognition,item,medium,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,short
62,1,1,169,82,0.63,0.0011246191328366398,40,12,read,NA,within,mixed,non-words,recognition,item,NA,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,short
62,1,1,170,83,0.87,4.895239887241843e-4,40,12,generate,NA,within,mixed,words,recognition,item,medium,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,short
62,1,1,171,83,0.86,5.178363774274275e-4,40,12,read,NA,within,mixed,words,recognition,item,NA,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,short
62,1,1,172,84,0.97,2.5164496572167703e-4,40,12,generate,NA,within,mixed,words,recognition,item,medium,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,short
62,1,1,173,84,0.93,3.3585906669992947e-4,40,12,read,NA,within,mixed,words,recognition,item,NA,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,short
62,2,1,174,85,0.43,0.001199709478421745,30,12,generate,NA,within,mixed,non-words,recognition,item,medium,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,long
62,2,1,175,85,0.47,0.0013080255133381877,30,12,read,NA,within,mixed,non-words,recognition,item,NA,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,long
62,2,1,176,86,0.77,9.610573773492793e-4,30,12,generate,NA,within,mixed,words,recognition,item,medium,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,long
62,2,1,177,86,0.79,8.866647111716631e-4,30,12,read,NA,within,mixed,words,recognition,item,NA,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,long
62,2,1,178,87,0.9,4.978231202650377e-4,30,12,generate,NA,within,mixed,words,recognition,item,medium,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,long
62,2,1,179,87,0.74,0.0010693627948450528,30,12,read,NA,within,mixed,words,recognition,item,NA,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,long
63,1,1,180,88,0.55,0.0015247358878651889,12,36,generate,NA,between,pure,words,free recall,item,medium,incidental,category,writing/typing,word fragment,full,timed,no,younger,immediate
63,1,2,181,88,0.41,0.0012190318857804644,12,36,read,NA,between,pure,words,free recall,item,NA,incidental,category,writing/typing,word fragment,full,timed,no,younger,immediate
63,1,3,182,89,0.27,6.748150071581922e-4,12,36,generate,NA,between,pure,words,free recall,item,medium,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
63,1,4,183,89,0.31,8.295751285035577e-4,12,36,read,NA,between,pure,words,free recall,item,NA,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
63,1,1,184,90,0.89,5.682423273812777e-4,12,36,generate,NA,between,pure,words,recognition,item,medium,incidental,category,writing/typing,word fragment,full,timed,no,younger,immediate
63,1,2,185,90,0.67,0.0013785496123685263,12,36,read,NA,between,pure,words,recognition,item,NA,incidental,category,writing/typing,word fragment,full,timed,no,younger,immediate
63,1,3,186,91,0.8,9.112529916953115e-4,12,36,generate,NA,between,pure,words,recognition,item,medium,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
63,1,4,187,91,0.7,0.0012887007684893802,12,36,read,NA,between,pure,words,recognition,item,NA,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
63,2,1,188,92,0.57,0.001438277202763065,16,36,generate,NA,between,pure,words,free recall,item,medium,incidental,category,writing/typing,word fragment,full,timed,no,younger,immediate
63,2,2,189,92,0.43,0.0012119097892429273,16,36,read,NA,between,pure,words,free recall,item,NA,incidental,category,writing/typing,word fragment,full,timed,no,younger,immediate
63,2,3,190,93,0.44,0.0012418728767643768,16,36,generate,NA,between,pure,words,free recall,item,medium,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
63,2,4,191,93,0.3,7.438025952728125e-4,16,36,read,NA,between,pure,words,free recall,item,NA,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
63,2,1,192,94,0.63,0.0013830687046339513,16,36,generate,NA,between,pure,words,cued recall,item,medium,incidental,category,writing/typing,word fragment,full,timed,no,younger,immediate
63,2,2,193,94,0.53,0.0014219497944763613,16,36,read,NA,between,pure,words,cued recall,item,NA,incidental,category,writing/typing,word fragment,full,timed,no,younger,immediate
63,2,3,194,95,0.74,0.0010802375597046934,16,36,generate,NA,between,pure,words,cued recall,item,medium,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
63,2,4,195,95,0.6,0.001422357041451265,16,36,read,NA,between,pure,words,cued recall,item,NA,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
63,2,1,196,96,0.88,5.680402944045034e-4,16,36,generate,NA,between,pure,words,recognition,item,medium,incidental,category,writing/typing,word fragment,full,timed,no,younger,immediate
63,2,2,197,96,0.72,0.0011491155947305927,16,36,read,NA,between,pure,words,recognition,item,NA,incidental,category,writing/typing,word fragment,full,timed,no,younger,immediate
63,2,3,198,97,0.92,4.4187680900477746e-4,16,36,generate,NA,between,pure,words,recognition,item,medium,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
63,2,4,199,97,0.71,0.0011818548012544597,16,36,read,NA,between,pure,words,recognition,item,NA,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
63,3,1,200,98,0.56,0.0014659063541490442,15,36,generate,NA,between,pure,words,free recall,item,medium,intentional,category,writing/typing,word fragment,full,timed,yes,younger,short
63,3,2,201,98,0.54,0.0014825928807903263,14,36,read,NA,between,pure,words,free recall,item,NA,intentional,category,writing/typing,word fragment,full,timed,yes,younger,short
63,3,3,202,99,0.46,0.0013635394387891363,13,36,generate,NA,between,pure,words,free recall,item,medium,intentional,semantic,writing/typing,word fragment,full,timed,yes,younger,short
63,3,4,203,99,0.43,0.0012743560731285992,13,36,read,NA,between,pure,words,free recall,item,NA,intentional,semantic,writing/typing,word fragment,full,timed,yes,younger,short
63,3,1,204,100,0.89,5.452715947250259e-4,15,36,generate,NA,between,pure,words,recognition,item,medium,intentional,category,writing/typing,word fragment,full,timed,yes,younger,short
63,3,2,205,100,0.87,6.241493355148523e-4,14,36,read,NA,between,pure,words,recognition,item,NA,intentional,category,writing/typing,word fragment,full,timed,yes,younger,short
63,3,3,206,101,0.89,5.625381450590988e-4,13,36,generate,NA,between,pure,words,recognition,item,medium,intentional,semantic,writing/typing,word fragment,full,timed,yes,younger,short
63,3,4,207,101,0.82,8.229627955679853e-4,13,36,read,NA,between,pure,words,recognition,item,NA,intentional,semantic,writing/typing,word fragment,full,timed,yes,younger,short
64,1,1,208,102,0.609,0.0017897495477655308,29,8,generate,NA,within,mixed,words,free recall,item,medium,incidental,NA,covert/thinking,word stem,full,timed,yes,younger,immediate
64,1,1,209,102,0.446,0.0015948271512603108,29,8,read,NA,within,mixed,words,free recall,item,NA,incidental,NA,covert/thinking,word stem,full,timed,yes,younger,immediate
76,1,1,210,103,0.872,5.087764383739889e-4,34,14,generate,high,between,pure,words,cued recall,item,medium,intentional,semantic,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,1,2,211,103,0.899,4.1591903192756405e-4,36,14,generate,low,between,pure,words,cued recall,item,medium,intentional,semantic,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,1,3,212,103,0.961,2.5712966846379163e-4,39,14,read,low,between,pure,words,cued recall,item,NA,intentional,semantic,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,1,1,213,104,0.976,2.526930648237084e-4,34,14,generate,high,between,pure,words,cued recall,item,medium,intentional,semantic,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,1,2,214,104,0.974,2.4671156187047364e-4,36,14,generate,low,between,pure,words,cued recall,item,medium,intentional,semantic,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,1,3,215,104,0.989,2.0734434504462141e-4,39,14,read,low,between,pure,words,cued recall,item,NA,intentional,semantic,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,1,4,216,105,0.287,5.834114496132003e-4,35,14,generate,high,between,pure,words,free recall,item,medium,intentional,semantic,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,1,5,217,105,0.367,7.588234389343689e-4,40,14,generate,low,between,pure,words,free recall,item,medium,intentional,semantic,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,1,6,218,105,0.377,8.164312404001152e-4,38,14,read,low,between,pure,words,free recall,item,NA,intentional,semantic,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,1,4,219,106,0.447,0.0010575648173934552,35,14,generate,high,between,pure,words,free recall,item,medium,intentional,semantic,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,1,5,220,106,0.527,0.0010819596187506921,40,14,generate,low,between,pure,words,free recall,item,medium,intentional,NA,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,1,6,221,106,0.547,0.0011346147690914944,38,14,read,low,between,pure,words,free recall,item,NA,intentional,NA,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,2,1,222,107,0.365,6.443512716421491e-4,38,28,generate,NA,between,pure,words,free recall,NA,medium,intentional,semantic,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,2,2,223,107,0.453,8.036359267276248e-4,40,28,read,NA,between,pure,words,free recall,NA,NA,intentional,semantic,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,2,3,224,108,0.33,5.691992898295692e-4,37,28,generate,NA,between,pure,words,free recall,NA,medium,intentional,semantic,writing/typing,word fragment,full,self-paced,no,younger,immediate
76,2,4,225,108,0.349,5.941596442729392e-4,39,28,read,NA,between,pure,words,free recall,NA,NA,intentional,semantic,writing/typing,word fragment,full,self-paced,no,younger,immediate
76,3,1,226,109,0.439,8.395697086233402e-4,36,28,generate,high,between,pure,words,free recall,NA,medium,intentional,category,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,3,2,227,109,0.498,8.994675084436944e-4,38,28,generate,low,between,pure,words,free recall,NA,medium,intentional,category,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,3,3,228,109,0.504,8.575305127967016e-4,41,28,read,low,between,pure,words,free recall,NA,NA,intentional,category,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,3,4,229,110,0.346,6.592325951078904e-4,33,28,generate,high,between,pure,words,free recall,NA,medium,intentional,category,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,3,5,230,110,0.353,6.037856133708745e-4,39,28,generate,low,between,pure,words,free recall,NA,medium,intentional,category,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,3,6,231,110,0.439,7.788685269166515e-4,40,28,read,low,between,pure,words,free recall,NA,NA,intentional,category,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,4,1,232,111,0.239,5.535395517848106e-4,16,28,generate,high,between,pure,words,free recall,NA,medium,intentional,category,covert/thinking,word fragment,full,timed,no,younger,immediate
76,4,2,233,111,0.42,0.0012321795933723247,16,28,read,high,between,pure,words,free recall,NA,NA,intentional,category,covert/thinking,word fragment,full,timed,no,younger,immediate
76,5,1,234,112,0.988,1.755537359004015e-4,38,28,generate,NA,between,pure,words,recognition,item,medium,intentional,category,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,5,2,235,112,0.934,2.5261317419940073e-4,40,28,read,NA,between,pure,words,recognition,item,NA,intentional,category,covert/thinking,word fragment,full,self-paced,no,younger,immediate
78,1,1,236,113,0.87,7.199999999999999e-4,20,12,generate,NA,within,mixed,words,recognition,item,low,intentional,NA,writing/typing,word fragment,full,timed,no,younger,immediate
78,1,1,237,113,0.78,0.00128,20,12,read,NA,within,mixed,words,recognition,item,NA,intentional,NA,writing/typing,word fragment,full,timed,no,younger,immediate
78,1,2,238,114,0.71,0.001805,20,12,generate,NA,within,mixed,words,recognition,item,low,intentional,NA,writing/typing,word fragment,full,timed,no,older,immediate
78,1,2,239,114,0.52,0.0022049999999999995,20,12,read,NA,within,mixed,words,recognition,item,NA,intentional,NA,writing/typing,word fragment,full,timed,no,older,immediate
78,1,1,240,115,0.79,9.800000000000002e-4,20,12,generate,NA,within,mixed,words,recognition,source,low,intentional,NA,writing/typing,word fragment,full,timed,no,younger,immediate
78,1,1,241,115,0.92,0.001125,20,12,read,NA,within,mixed,words,recognition,source,NA,intentional,NA,writing/typing,word fragment,full,timed,no,younger,immediate
78,1,2,242,116,0.66,0.00338,20,12,generate,NA,within,mixed,words,recognition,source,low,intentional,NA,writing/typing,word fragment,full,timed,no,older,immediate
78,1,2,243,116,0.64,0.005780000000000001,20,12,read,NA,within,mixed,words,recognition,source,NA,intentional,NA,writing/typing,word fragment,full,timed,no,older,immediate
78,2,1,244,117,0.95,1.2500000000000003e-4,20,14,generate,low,within,mixed,words,recognition,item,medium,intentional,category,writing/typing,word stem,full,timed,no,younger,immediate
78,2,1,245,117,0.8,9.800000000000002e-4,20,14,read,low,within,mixed,words,recognition,item,NA,intentional,category,writing/typing,word stem,full,timed,no,younger,immediate
78,2,1,246,118,0.97,1.7999999999999998e-4,20,14,generate,high,within,mixed,words,recognition,item,medium,intentional,category,writing/typing,word stem,full,timed,no,younger,immediate
78,2,1,247,118,0.89,7.199999999999999e-4,20,14,read,high,within,mixed,words,recognition,item,NA,intentional,category,writing/typing,word stem,full,timed,no,younger,immediate
78,2,2,248,119,0.93,4.05e-4,20,14,generate,low,within,mixed,words,recognition,item,medium,intentional,category,writing/typing,word stem,full,timed,no,older,immediate
78,2,2,249,119,0.66,0.0022049999999999995,20,14,read,low,within,mixed,words,recognition,item,NA,intentional,category,writing/typing,word stem,full,timed,no,older,immediate
78,2,2,250,120,0.94,5.000000000000001e-4,20,14,generate,high,within,mixed,words,recognition,item,medium,intentional,category,writing/typing,word stem,full,timed,no,older,immediate
78,2,2,251,120,0.73,0.001805,20,14,read,high,within,mixed,words,recognition,item,NA,intentional,category,writing/typing,word stem,full,timed,no,older,immediate
78,2,1,252,121,0.8,0.0014450000000000003,20,14,generate,low,within,mixed,words,recognition,source,medium,intentional,category,writing/typing,word stem,full,timed,no,younger,immediate
78,2,1,253,121,0.9,9.800000000000002e-4,20,14,read,low,within,mixed,words,recognition,source,NA,intentional,category,writing/typing,word stem,full,timed,no,younger,immediate
78,2,1,254,122,0.93,5.000000000000001e-4,20,14,generate,high,within,mixed,words,recognition,source,medium,intentional,category,writing/typing,word stem,full,timed,no,younger,immediate
78,2,1,255,122,0.93,4.05e-4,20,14,read,high,within,mixed,words,recognition,source,NA,intentional,category,writing/typing,word stem,full,timed,no,younger,immediate
78,2,2,256,123,0.82,0.00128,20,14,generate,low,within,mixed,words,recognition,source,medium,intentional,category,writing/typing,word stem,full,timed,no,older,immediate
